from,to
CSNK2A3,XPC
DDB2,XPC
E2F1,XPC
ERCC2,XPC
GTF2H2,XPC
GTF2H2C,XPC
GTF2H3,XPC
GTF2H4,XPC
XPA,XPC
MAPK1,XPO5
EGFR,XPO6
E2F1,XRCC1
FOXM1,XRCC1
AHNAK,XRCC4
PTK2,XRCC4
ATM,XRCC5
ABL1,XRCC6
ATM,XRCC6
BCL2,XRCC6
EGFR,XRCC6
SIRT3,XRCC6
MAPK1,XRN2
ABL1,YAP1
AKT1,YAP1
AMOT,YAP1
AMOTL1,YAP1
AURKA,YAP1
AVP,YAP1
BTRC,YAP1
CDK1,YAP1
CSNK1D,YAP1
CSNK1E,YAP1
CTNNA1,YAP1
CTNNA2,YAP1
EGF,YAP1
ERBB4,YAP1
ERG,YAP1
FBXW11,YAP1
FERMT2,YAP1
GFER,YAP1
HEMGN,YAP1
IKBKE,YAP1
ILK,YAP1
LAT,YAP1
LATS1,YAP1
LATS2,YAP1
MAPK8,YAP1
MAPK9,YAP1
MST1,YAP1
NF2,YAP1
NLK,YAP1
PDK1,YAP1
PLK1,YAP1
PRKAA1,YAP1
PRKCZ,YAP1
RASSF1,YAP1
SLC9A3R1,YAP1
SRC,YAP1
STK26,YAP1
STK3,YAP1
STK38,YAP1
STK38L,YAP1
STXBP4,YAP1
SUMO1,YAP1
TJP2,YAP1
TPTEP2-CSNK1E,YAP1
YES1,YAP1
AKT1,YBX1
CANX,YBX1
CHEK1,YBX1
CSNK1A1,YBX1
EGF,YBX1
FN1,YBX1
GSK3B,YBX1
IFNG,YBX1
IGF1,YBX1
INSR,YBX1
MAP3K14,YBX1
MAPK1,YBX1
PPM1G,YBX1
PTEN,YBX1
RPS6,YBX1
RPS6KA1,YBX1
RPS6KA3,YBX1
TFRC,YBX1
MAPK1,YBX3
MAPK14,YBX3
FLT1,YES1
HSPB1,YES1
IGF1R,YES1
MAPK14,YLPM1
ABL1,YTHDC1
MAPK1,YTHDF2
AKT1,YWHAB
DAPK1,YWHAB
IGF1R,YWHAB
MAPK14,YWHAB
AKT1,YWHAE
IGF1R,YWHAE
AKT1,YWHAG
IGF1R,YWHAG
WNK1,YWHAG
ABL1,YWHAH
AKT1,YWHAH
AGTR1,YWHAQ
AKT1,YWHAQ
MTOR,YWHAQ
ABL1,YWHAZ
EGFR,YWHAZ
IGF1R,YWHAZ
MAPK14,YWHAZ
ABL1,YY1
CREBBP,YY1
MTOR,YY1
NFE2L2,YY1
EGFR,ZAP70
RPS6KA1,ZAP70
CDK1,ZBTB16
BCL6,ZBTB17
ATM,ZBTB2
BMP2,ZBTB32
IL1B,ZBTB7B
CDK1,ZC3H11A
CDK1,ZC3H11B
CCL2,ZC3H12A
ATM,ZC3H18
CDK1,ZC3HC1
MAPK1,ZC3HC1
ABL1,ZDHHC16
ATM,ZEB1
CDK1,ZEB1
MAPK8,ZEB1
PARP1,ZEB1
SMAD3,ZEB1
SMARCA4,ZEB1
SUFU,ZEB1
AAAS,ZEB2
CBX4,ZEB2
CLK2,ZEB2
CLNS1A,ZEB2
MAPKAPK5,ZEB2
NUP153,ZEB2
NUP155,ZEB2
NUP188,ZEB2
NUP205,ZEB2
NUP210,ZEB2
NUP214,ZEB2
NUP35,ZEB2
NUP42,ZEB2
NUP43,ZEB2
NUP50,ZEB2
NUP85,ZEB2
NUP88,ZEB2
NUP93,ZEB2
NUP98,ZEB2
POM121,ZEB2
POM121C,ZEB2
PRKACA,ZEB2
PRMT5,ZEB2
RAE1,ZEB2
RANBP2,ZEB2
RGPD1,ZEB2
SEH1L,ZEB2
SMAD2,ZEB2
TPR,ZEB2
WDR77,ZEB2
ATM,ZFHX3
CDK1,ZFP36
MAPK1,ZFP36
MAPK14,ZFP36
AKT1,ZFP36L1
MAPK14,ZFP36L1
PTEN,ZFP36L1
CDK1,ZFPM1
MAPK14,ZFPM1
EGFR,ZFYVE16
AKT1,ZHX1
CDK1,ZHX1
MAPK14,ZHX1
MAPK1,ZMYM2
CDK1,ZMYM3
MAPK14,ZMYND8
ATM,ZNF148
MAPK14,ZNF148
ADAM17,ZNF274
HDAC2,ZNF318
AKT1,ZNF322
CDK1,ZNF335
MAPK14,ZNF335
CDK1,ZNF516
MTOR,ZNF768
MAPK14,ZNHIT1
EGFR,ZNRF1
MTOR,ZNRF2
EGFR,ZPR1
AKT1,ZRANB1
AKT1,ZRANB2
BECN1,ZWINT
AKT1,ZYX
CDK1,ZYX
F2,ZYX
MAPK1,ZYX
PTK2,ZYX
RPS6KA1,ZYX
WNK1,ZYX
GABPA,TXN
TP53,PRC1
MYCN,TP53
MAPKAPK5,TP53
TP53,MCL1
PMAIP1,MCL1
TP53,AIFM2
TP53,ANLN
TP53,ACTA2
TP53,APC
TP53,DNMT1
TP53,EGFR
TP53,EPHA2
TP53,EEF1A1
TP53,GML
TP53,FANCC
TP53,BDKRB2
TP53,BID
TP53,BCL2L14
TP53,CCNK
TP53,CASP6
TP53,CASP1
TP53,RGCC
TP53,BNIP3L
TP53,BIRC5
TP53,CD82
TP53,CHMP4C
TP53,DDR1
TP53,CRYZ
TP53,DDIT4
TP53,FDXR
TP53,TIGAR
SMG1,TP53
CARD8,CASP9
TP53,TYRP1
TP53,UBD
TP53,VDR
TP53,TRIAP1
TP53,TRIM22
TP53,TSC2
TP53,TRPM2
TP53,NOS3
TP53,PERP
TP53,P2RX6
TP53,MMP2
TP53,MET
TP53,NDRG1
TP53,RABGGTA
TP53,PYCARD
TP53,PRDM1
TP53,PPM1J
TP53,SERPINB5
TP53,SFN
TP53,SESN1
TP53,RPS27L
TP53,SCARA3
TP53,SCN3B
TP53,SCD
TP53,STEAP3
TP53,SLC38A2
TP53,SH2D1A
TP53,TNFRSF10C
TP53,TNFRSF10A
TP53,TAP1
CREBBP,ASAH2B
DYRK2,TP53
KDM3A,H3C2
KMT2A,RELB
SMYD2,TP53
SETD2,H3C2
NSD1,H3C2
TP53,RECQL4
SETD7,H3C2
TP53,HIC1
TP53,HSPA8
TP53,MAD1L1
TP53,RNF144B
TP53,IRF5
TP53,KRT8
SSBP1,TP53
TP53,MIR17HG
DDX5,TP53
KDM5C,H3C2
EP300,H3C2
HDAC2,H3C2
HDAC2,H4C15
TP53,SIAH1
DDIT3,ITGAM
KAT5,TP53
CREBBP,H3C2
KDM6B,H3C2
SETD1A,H3C2
KMT2A,H3C2
TXN,NFKB1
HDAC1,TP53
EP300,H4C15
HNRNPK,TP53
ELAVL1,TP53
KDM1A,TP53
ATM,ZNF420
TP53,NFYB
VDR,CYP3A4
TP53,NFYA
VDR,CYP2B6
SIRT2,H3C2
VDR,CYP2C9
SIRT1,H3C2
TP53,MLH1
TP53,PMS2
TP53,POLK
MSL2,TP53
EZH2,H3C2
BCL2,TP53AIP1
TP53,CDC20
TXN,SP1
TXN,ESR1
TXN,NR3C1
TXN,ARNT
ATR,TP53
TP53,APAF1
TP53,BAX
TP53,PCNA
TP53,PADI4
ATM,CEP164
KMT2A,CDKN2C
KMT2A,CDKN1B
KMT2A,HOXA7
KMT2A,HOXC8
KMT2A,HOXA9
TP53,PCBP4
TP53,RGS16
TP53,GLS2
TP53,TP53I3
TP53,TNFRSF10B
TP53,XPC
TP53,REV3L
TP53,P4HA2
TP53,ASCC3
TP53,BIRC3
TP53,ID2
TP53,TNFRSF10D
SPI1,ITGAM
TP53,BTG2
BLM,TP53
TP53,FBXW7
TP53,DUSP5
TP53,PMAIP1
TP53,DUSP1
CSNK1A1,TP53
TP53,TRAF4
TP53,PIDD1
TP53,DDB2
ITCH,TP63
PPP1R13B,TP53
WRAP53,TP53
CASP12,CASP9
HTATIP2,TP53
FBXW7,TP63
ZNF420,TP53
ING2,TP53
TDGF1,LRP6
MAML3,NOTCH1
LTC4S,TP53
CSNK1A1L,LRP6
APELA,APLNR
BMP8B,BMPR2
C5,C5AR2
IL36G,IL1RAP
IL36RN,IL1RAP
BAX,COX5B
MAPK14,MEF2B
MAPK1,NEFM
CASP3,MEF2B
MAPK1,MEF2B
TP53,ULK1
TP53,ULK2
RB1CC1,TP53
TP63,ULK1
TP63,ATG7
TP63,BECN1
TP63,ATG9A
TP63,ATG4A
TP63,ATG10
TP63,ATG5
TP63,ATG3
PTMA,KEAP1
PTMA,NFE2L2
TXN,SETD2
MT3,HMOX1
MT3,NFE2L2
KEAP1,GSTA1
NFE2L2,UGT2B7
NFE2L2,MUC5AC
NOX1,TXN
NOD1,DEFB104A
HLA-DMB,CD74
HLA-DRB1,CLIP1
ABL1,TP63
HP,HBB
HP,HBA2
CFD,CFB
TP53,ETS1
TP53,NFKB2
PTMA,CASP9
RPS6KA1,H3-3A
CDK1,RAB1A
CFH,CFB
HMGB1,HOXC6
HMGB1,HOXB1
HMGB1,HOXD9
HMGB1,HOXD3
HMGB1,HOXD11
HMGB1,HOXB3
HMGB1,HOXD10
HMOX1,HBA2
CPM,HBA2
CPN1,HBA2
ARSA,HBB
PRKCA,TP53
NCL,HBB
MAPK13,TP53
PRKACG,NOS3
RPS6KB1,TP63
PAX7,KMT2A
CDK2,TP63
MAPK1,H3-3A
MAPK1,KLC1
MAPK1,TP53BP2
MAPK1,NOX5
HMOX2,HBA2
AKT1,HNRNPA1
AKT1,CDKN1C
AKT1,H3-3A
AKT1,TP53RK
GRK5,TP53
PPP1CC,TP53
TGFBR1,TP63
ANP32A,CASP9
VHL,TP53
NUMB,TP53
GSK3B,TP53
BAD,TP53
GMPS,TP53
CDK7,TP53
CDK9,TP53
CASP5,GSDMD
PPP1CA,TP53
PPP1CB,TP53
PPP2CB,TP53
PPP2CA,TP53
HBB,CD163
HBA2,CD163
PRKDC,TP53
ADAM17,MUC1
CDK3,TFCP2
CDK5,TP53
KMT2A,SPI1
KMT2A,RUNX1
KMT2A,KAT8
PRKCD,TP53
EP300,H3-3A
PRKAA1,TP53
TTK,TP53
ATR,KMT2A
DYRK1A,TP53
USP10,TP53
MAPK11,TP53
STK11,TP53
MAPK14,CDKN1C
MAPK14,H3C2
MAPK14,H3-3A
PDPK2P,AKT1
FBXO11,TP53
TFAP2B,TP53
PIK3R3,TP53
MAML1,TP53
KAT6A,TP53
AURKB,TP53
DUSP26,TP53
HDAC8,TP53
SIRT7,TP53
CDKN2AIP,TP53
AHSP,HBA2
LRP1B,DVL2
STK17A,TP53
PCDHA6,ITGB1
CDC14A,TP53
SATB2,TP63
PCDHA8,ITGB1
PCDHA5,ITGB1
CSAG2,SIRT1
SMAD4,RUNX2
CASP1,GSDMD
CASP3,GOLGB1
ARMC10,TP53
KDM5C,H3-4
AUTS2,DOCK1
ARSA,HBA2
XPO1,TP53
TRIM24,TP53
MAPK10,TP53
ANKRD11,TP53
HLA-G,KLRC1
DAPK3,TP53
CDC14B,TP53
C3,CR2
CCL23,FPR2
CCL26,CX3CR1
HLA-C,KIR2DL3
HLA-DRB1,LAG3
HMGB1,HAVCR2
ICOSLG,CTLA4
LGALS9,HAVCR2
PVR,PVRIG
CEACAM6,EGFR
PLAT,ITGAM
C5,ADRA2A
C5,MTNR1A
C5,GRM7
SELPLG,ITGAM
SELPLG,ITGB2
APOB,ITGAM
PROC,ITGAM
TNFSF9,PVR
BST2,LILRA4
CRP,CR1
ICAM1,MUC1
KNG1,ITGAM
ANGPTL4,GPIHBP1
FGB,ITGAM
FGA,ITGAM
CXCL8,SDC1
CXCL8,SDC3
CXCL8,SDC2
CXCL8,GRM7
LPA,ITGAM
LPA,ITGB2
COL9A3,ITGB1
HMGB1,SDC1
HMGB1,TLR9
HMGB1,THBD
HMGB1,CXCR4
HMGB1,CD163
CCN2,ITGAM
S100A12,TLR4
CD40LG,ITGAM
MMP9,ITGAM
PLAU,ITGAM
F10,ITGAM
HLA-C,LILRB2
HLA-C,CD3G
HLA-C,KIR3DL1
HLA-E,KLRC1
ZG16B,CXCR4
ADIPOQ,GPR42
CCN1,ITGAM
HLA-G,CD4
CXCL8,CD79A
SFTPA2,CD93
HLA-A,LILRA1
HLA-C,LILRA1
PTPN11,FCRL4
FASLG,TNFRSF10B
HLA-C,CD3D
CXCL8,MTNR1A
HLA-A,KIR2DL1
HLA-A,KIR2DL3
CD55,CR1
ZG16B,TLR4
HLA-C,NOTCH4
HLA-G,KIR3DL1
HLA-A,KIR3DL1
DSPP,ITGB1
B2M,KLRC1
SPON2,ITGAM
BAG6,NCR3
ENTPD1,TMIGD3
HLA-C,CD8A
HLA-F,CD8A
HLA-G,CD8A
HLA-C,CD8B
HLA-F,CD8B
HLA-G,CD8B
HLA-C,CD8B2
HLA-F,CD8B2
HLA-G,CD8B2
HLA-F,KIR3DL1
HLA-F,KIR3DL2
HLA-C,KIR3DL3
HLA-DRB1,CD4
C1QA,CD33
CEACAM8,CEACAM1
HAVCR1,CD300LB
HLA-C,LILRA3
IL32,ITGB3
HLA-C,DDR1
HLA-C,SLC9C2
IL10,SIRPG
IL2,GYPE
PSG7,FGFR4
HLA-C,KIR2DS2
BTNL8,SIGLEC6
CA2,AQP1
KIR2DS5,IGSF21
MET,TNFRSF10B
HLA-A,KIR2DL2
HLA-C,CD81
HLA-DRB1,CR2
CEACAM6,CEACAM1
TYRO3,HAVCR1
LEPR,KIR2DL5A
SIGLEC6,KIR2DL4
HLA-C,CD53
PSG7,DSCAM
HAVCR1,BTN3A3
CD274,NCR3
HAVCR1,SIGLEC1
SLAMF6,HAVCR1
HLA-DRB1,CD82
CD4,SIGLEC6
MET,MUC1
HLA-DRB1,CD81
PTPRO,SIGLEC8
CD300LB,SIGLEC6
GP5,ITGAM
HLA-DRB1,CD19
FCGR2A,TIGIT
SIGLEC6,NCR1
HLA-DRB1,CD37
GP9,ITGAM
MOG,SIGLEC6
FLT4,KIR2DS5
GP1BB,ITGAM
PVR,KIR2DL5A
CEACAM8,PTPRO
PRL,ERBB2
ITGA7,CD151
CD300LF,HAVCR1
PTPRO,SIGLEC7
FSTL5,SIGLEC6
PSG9,DSCAM
KIR2DS4,SIGLEC6
FCGR2A,PDCD1
IL23A,SIGLEC6
HLA-C,KIR2DL5A
PVR,NECTIN4
LRIT1,SIGLEC6
MPZ,SIGLEC6
PSG9,FGFR4
HLA-C,KIR2DS5
PSG7,DCC
PSG9,AXL
PSG9,DCC
TNFRSF10C,HAVCR1
HLA-DRB1,CD53
FCAR,SIGLEC6
CA12,SIGLEC6
LCN2,FCGR2A
NECTIN2,PVR
PILRA,SIGLEC6
PSG7,CLEC4A
HLA-A,KIR2DS4
HAVCR1,IGSF21
MIF,TNFRSF10D
ADIPOQ,CLEC2D
LGALS9,MET
OGN,HLA-DRB1
UBA52,AGTR1
UBA52,EGFR
UBA52,NOTCH1
UBA52,TLR4
AKT1,H3C2
IKBKB,TP63
NEK2,TP53
LRRK2,TP53
CDK1,H1-4
ABL1,NOX5
MAPK14,TP63
CDK3,ESR1
ATM,MLLT1
GRK2,TP53
CDK1,SUPT5H
GAK,TP63
PRKCA,TXN
PIN1,TP53
ITGAM,MPO
PLK1,TP53
BRCA1,TP53
SIK1,HDAC4
HIPK4,TP53
EHMT1,TP53
EHMT2,TP53
KMT5A,TP53
MMP26,MMP9
MMP26,IGFBP1
CAPN1,TP53
CASP3,PTBP1
BIRC8,CASP9
AKT1,SRRM2
ATM,POP1
ATM,SRRM2
CDK1,FIP1L1
CDK1,GBF1
CDK1,H1-1
CDK1,KMT2D
CDK1,KMT2A
CDK1,MUC1
CDK1,OSBPL11
CDK1,SCML2
CDK1,ZBTB21
CDK2,KMT2A
CSNK1A1L,TP53
CSNK1G1,TP53
CSNK1G2,TP53
CSNK1G3,TP53
CSNK2A1,PTMA
CSNK2A2,PTMA
CSNK2A2,TP53
EGFR,CD33
EGFR,FCGR2A
GSK3A,TP53
GSK3B,KMT2A
IGF1R,FIP1L1
IGF1R,MUC1
INSR,PVR
LCK,PVR
MAPK14,BAZ2A
MAPK14,ERCC5
MAPK14,FIP1L1
MAPK14,FLG
MAPK14,GBF1
MAPK14,H1-5
MAPK14,KMT2A
MAPK14,PCDH7
MAPK14,SRRM2
MAPK14,TACC3
PRKACG,MYLK
PRKACB,TP53
PRKCB,TP53
RPS6KA3,TP53
KAT8,TP53
MAPK1,SUPT5H
SIK1,TP53
MELK,TP53
MAPKAPK2,TP53
IKBKB,TP53
MAPK14,MZF1
MAPK1,H3C2
MAPK1,AHNAK2
HIPK2,TP63
AKT1,BEX1
SIK1,HDAC5
ROCK1,TP53
PAK4,TP53
MAP2K4,TP53
RPS6KB1,TP53
MKRN1,TP53
HSP90AA1,TP53
C5,C6
YY1,TP53
WWP1,TP63
CREB1,TP53
NPM1,TP53
TP53,SIVA1
SOCS1,TP53
TP53,FOXO3
HIF1A,CA9
NR4A1,TP53
EGFR,H3-4
HSPA1A,TP53
UBE2A,TP53
DAXX,TP53
TXN,CASP3
EGFR,MT-CO2
ABL1,TP53
IL1B,ALPP
BTRC,TP63
GZMB,CASP8
GZMB,CASP9
GZMB,MCL1
TNFRSF10B,CASP8
KIR2DL1,PTPN11
KIR3DL1,PTPN11
HNRNPUL1,TP53
HSPB1,TP53
TP53,BHLHE40
TP53,S100A6
TWIST1,TP53
NOC2L,TP53
EGFR,SH2D3A
HLA-F,KIR2DS4
BCR,TP53
C3,VSIG4
HIPK1,TP53
TP53,YWHAE
NDN,TP53
KIR2DL3,PTPN11
TP53,ERCC2
ELOB,HIF1A
HIPK3,TP53
CABLES1,TP63
RACK1,TP63
HMGB1,MOK
CHUK,TP53
STK4,TP53
TP53,SHISA5
CABLES2,TP53
BMPR2,SULT1E1
CDK1,PTMA
CXCR4,STAT2
PTK2,IGHM
AKT1,H2BC21
CD40LG,TP53
TLR4,DEFB104A
CDK3,E2F1
CDK1,MNDA
HUWE1,TP53
BTK,TP53
KLRC1,PTPN11
KLRC1,PTPN6
HIPK3,ZNF107
TRAF2,TXN
CDK1,RGPD8
MTOR,WASHC2A
AKT1,RPS3A
MTOR,SRRM2
CDK1,ORC6
CDK1,SRRM2
SRC,TP53
AKT1,H3C14
CDK1,RGPD5
CDK1,RGPD4
CDK1,RGPD3
AKT1,NCF1C
MAPK14,NCF1C
ABL1,NCF1C
EGFR,IGHG1
EGFR,H3C2
BMX,TP53
MAPK14,SIK1
STK17A,KHDRBS1
AKT1,FIP1L1
PRKY,HAND1
CDK3,LMNA
CDK11B,LMNA
PRKY,NEDD4L
PRKY,ATP2B1
PRKY,ABCA1
PRKY,CTPS1
STK17A,DAPK1
PRKY,NOS3
CDK11B,ESR1
PRKY,ESR1
PRKY,LASP1
PRKY,NFKB1
CDK1,HMGN5
TTBK2,TP53
TTBK1,TP53
VRK3,TP53
CDK3,TP53
CDK10,TP53
CDK4,TP53
CDK6,TP53
CDK8,TP53
CDK19,TP53
CDK11B,TP53
CDK13,TP53
CDK12,TP53
CDK16,TP53
CDK17,TP53
CDK18,TP53
CDK20,TP53
MAPK6,TP53
MAPK4,TP53
MAPK7,TP53
MAPK15,TP53
NLK,TP53
PRKACA,TP53
PRKY,PPP1R3A
PRKY,RHOA
MAPK14,RPS27
PRKY,SOX9
PRKY,VDR
PRKY,CACNB2
PRKY,MYLK
CDK1,MIR9-1HG
PRKACG,STAT3
IL3,BCL2
IFITM1,TP53
GRK6,TP53
CXCL12,TP53
PIBF1,TP53
CD24,STAT3
HMGB1,MSN
GPI,HSPB1
PRKAA2,TP53
TGM2,TP53
PRIMA1,TP53
MTOR,TP53
MINPP1,TP53
CHKA,TP53
VTA1,TP53
INSR,TP53
RUNX3,TP53
XRCC1,TP53
ROS1,TP53
RITA1,TP53
TGFB1,TP53
DMAP1,TP53
RALBP1,TP53
LYST,TP53
ZNF331,TP53
PPP1R15A,TP53
GPI,RHOA
BST2,STAT1
AZU1,STAT1
XAF1,TP53
MUC1,TP53
NUPR1,TP53
RASSF5,TP53
CHRNA7,TP53
CDS1,TP53
DAP,TP53
CCAR1,TP53
MAP2K1,TP53
KRT1,TP53
IAPP,TP53
MAP2K2,TP53
IFNA2,STAT1
PINK1,TP53
KRAS,TP53
NBN,TP53
HACD3,TP53
BUB1,TP53
TP53RK,BIRC5
TIPARP,TP53
MUC1,PTK2
STS,PTK2
CXCL8,PPP1R12A
TP53,PPP1R12A
HMGB1,CAV1
TP53,H2AX
BST2,H2AX
BDKRB1,TP53
DLL1,TP53
PDCD5,TP53
OXT,TP53
PMAIP1,PTK2
CA9,PTK2
CSNK1A1L,FOXO1
FYN,TP53
MAPK12,TP53
SELENOW,TP53
EIF1,MTOR
AKT1,TMIGD2
TXN,NOS3
LPA,PTK2
PAEP,SIRT1
PRKACG,ABCA1
HMGB1,MARCKS
PRL,RAF1
PMAIP1,CXCR4
IL3,MCL1
STAT3,STAT2
CXCL1,SNAI1
HRES1,PTK2
GH1,EGFR
HMGB1,SRC
LPA,EGFR
BST2,STAT6
CXCL8,CDH5
ABL1,CDKN1C
TP53,IGF1R
CDK1,ATF7
CD99,PTPN11
EGFR,CA9
LPA,PPP1R12A
CDK1,USP17L2
PMAIP1,ADAM17
ADH5,TP53
PMAIP1,EGFR
MAPK1,RTL10
PRL,STAT5B
FGF2,HNRNPA1
ATM,ZNF506
AURKA,FOXP1
TP53,FABP5
HLA-A,KIR2DL4
HLA-A,KIR3DL3
HLA-G,KIR3DL3
CALML6,NOS3
TP53,CASP8
TP53,CDKN1B
HDAC5,H4C15
GNAO1,HLA-DRB1
ANP32A,CASP3
FN1,ITGA10
IL15,CLLU1-AS1
IL2,MUC3A
CDKN1A,PRB3
PRL,NFKB1
IL27,STAT2
KMT2A,GTF2A2
EP300,MUC2
PPARG,SCD5
TP63,HES1
PMEL,ICAM1
HLA-G,KIR2DS1
CRP,ITGAM
KLK1,PLAT
GH1,REN
TP63,BBC3
TDGF1,MAPK1
THBS2,ITGA7
HLA-G,KIR3DL2
PRKACG,CREBBP
IL17A,DEFB104A
GNAZ,HLA-DRB1
HMGB1,IKBKG
PRL,IRF1
PRKACG,PTK2
C4BPA,NFKB1
PRKACG,RHOA
ARNT,VHLL
SPAG5,TP53
TNF,MADCAM1
IFNA13,IL1R1
TP63,BRCA2
CXCL8,CCR6
CXCL8,PIK3CG
MXD1,TP53
RPL23,TP53
PRL,LIPE
TRADD,TXN
HIF1A,PMAIP1
PRKACG,EP300
TP63,SERPINB5
RGS1,HLA-DRB1
LAMB4,ITGB1
TOPBP1,TP53
DLAT,TP53
MAX,TP53
HDAC2,H2BC21
CCL14,CXCR4
HLA-DRB1,CBL
SSRP1,TP63
TP63,CLCA2
EIF2S2,HBA2
BMP7,ALPP
TP63,SPATA18
PTMA,ESR1
HMGA1,IGHE
IL2RA,ITGAM
CXCL8,PLA2G7
HLA-F,KIR2DL2
PRL,PC
CASP9,PTBP1
CALML6,MYLK
EAF2,TP53
CDCA8,TP53
LTB,TP53
SPDYC,CDK1
PRL,LPL
CCL4L1,CX3CR1
HLA-DRB1,SHC2
TP53,HMMR
CASP8,ALPI
SMAD4,IGHA1
ITGAM,CRKL
FN1,ITGA7
GBF1,RHOA
TP53,ARHGAP24
NOTCH1,TP53
TP53,LASP1
CXCL8,CCR7
SMAD4,H3C14
TP63,CEBPD
HLA-F,KIR2DS5
TP53,POLR1B
ARNT,CA9
TGFB1,SIK1
ITGAM,BCAR1
HLA-G,KIR2DS3
HLA-C,KIR2DS3
HLA-F,KLRC4
GATA1,HBA2
KIR3DL2,PTPN11
TP53,MAP4K4
RPA4,TP53
HLA-A,KLRC4
IL32,MET
ITGAM,RHOA
IFNG,CTSL
ATF1,TP53
HSPB1,COX5B
TNF,MUC1
TP53,RBL2
EIF5,HBA2
PLA2G6,TP53
CXCL1,CXCR4
PRL,MTOR
EIF6,FTL
TP53,GTF2A1
TXN,IL2RA
CCL16,CXCR4
IGKV1-6,TP53
TP63,ITGB4
TP63,RRAD
YES1,TXN
TP63,NOTCH1
REEP5,TP53
TP63,BAX
CXCL8,CCR3
HLA-F,KLRD1
TP53,SESN3
PRL,SSTR5
TNIP3,NFKB1
MUC1,CASP8
EIF1AX,HBA2
CXCL8,CX3CR1
TP53BP2,NFKB1
PPP1R12A,MYH2
TP53,CAV1
TP63,ADRM1
DDB1,TP53
HMGB1,F3
FOXP1,AR
RAD23A,TP53
FOXM1,HSPA1B
PRKACG,ITGB1
NFKB1,MUC2
NFE2L2,GSTA2
PRG2,TP53
TP63,CHUK
TP63,CCNB2
NQO1,TP63
IFNA13,HIF1A
TP63,KRT14
E2F1,MT1G
IL32,GLMN
TP63,FASN
CCNE1,TP53
PRL,SOCS3
TP53,AFP
TPSAB1,MMP2
PRL,RPS6KB1
PF4V1,CXCR4
STK40,TP53
HMGB1,IKBKB
MST1,ITGAM
TTC5,TP53
S100A9,TP53
TP63,ADA
TP53,CDC6
TRRAP,PTMA
HDAC5,H2BC21
TP53,ARHGEF2
EZH2,H3-3A
ALPI,CASP9
PPP1R3A,CALML6
MAPK1,ZBED1
PRKN,TP53
TP53,FHL2
PRKACG,MAPK1
TRRAP,TP53
IFNG,MUC1
TP63,AXL
PRL,IRS1
EIF5A,TP53
HECW1,TP53
ELANE,TXN
IFRD1,TP53
GRK7,CX3CR1
MYLK,MYL5
RPS6KB1,HBA2
TRIM28,TP53
TP53,SESN2
PVR,SRC
HMGB1,NPC1
EIF6,HBA2
CXCL8,CCR1
GH1,NOS3
TP63,DHRS3
CDK1,PRKACG
GNB1,HLA-DRB1
CD44,TP53
EIF2S2,FTL
CCL4L1,CXCR4
HLA-B,KIR2DS5
RLN1,IGFBP1
TLR4,ITGAM
TP63,RAB38
CD58,MAPK1
DLX3,TP63
CREBBP,MUC2
TP53,PRDX3
CFB,EGFR
TP63,TFAP2C
TP53,SETD2
TRAF6,TP53
HLA-G,KIR2DS5
LAMB4,AKT1
HDAC4,H4C15
RHOA,MADCAM1
TP53,MUC2
TP63,DICER1
HLA-A,KLRC2
FLII,TP53
CBWD3,EGFR
TP53,CKS2
LEP,DEFB104A
NOTCH1,TNFRSF10B
CASP3,LAMB4
TP63,MRE11
HMGB1,MMP9
LCE1E,NFKB1
PRL,FOSB
IFNA13,STAT1
NFKB1,TNFRSF10B
TP63,TP53I3
EP300,MUC5AC
IFNA13,EIF2AK2
HLA-C,KLRD1
THBS2,ITGA10
TP53,UNC5D
RPS6KB1,FTL
CBL,ITGAM
PRL,MAPK1
CXCL8,CCR5
GNAI1,HLA-DRB1
TP63,S100A2
CCL16,CX3CR1
IFNG,PLAAT4
GNG2,HLA-DRB1
POLD3,ESR1
TP63,GPX2
CXCL8,XCR1
NGFR,TP53
MCL1,COX5B
TP63,SMARCD3
ESR1,TUBA4B
TGFB1,TIAF1
TP63,VDR
HLA-DRB1,ITK
SFTPA1,MAPK1
MAX,PTMA
RLN1,PPARG
HLA-G,KLRC2
HLA-F,KIR2DL1
PPBP,CX3CR1
IL6,MUC3A
NF1,TP53
HDAC2,H3-3A
PTMA,ANP32A
AFM,CSN1S1
ITGAM,CRK
AXIN1,TP53
PRL,IGF1R
TP53,AEN
HLA-F,KIR2DL5A
SKP2,TP53
EIF1,HBA2
ITGA10,PTK2
TP53,RBM38
TP63,PMAIP1
RXRA,MT-CO2
EGFR,LAMB4
HLA-F,KIR2DS3
PRL,NEK3
HLA-F,KLRC1
PRL,HSF1
FPR1,ITGAM
PPP1R12A,MYL5
FXYD2,HMOX1
EIF5,FTL
BMP2,ALPP
FGF2,TP53
STAT6,HLA-DRB1
PPBP,CXCR4
NFKB1,ALPI
HLA-G,KIR2DS4
CD40,TP53
CREBBP,H1-4
HLA-A,KIR2DS5
TP53,RPRM
CXCL8,MTOR
TP53,BIK
FPR1,CR1
TNF,MUC5AC
HLA-DRB1,DBNL
HLA-A,KIR2DS3
GH1,STAT1
PRMT5,TP53
EIF1,FTL
HDAC5,H3C14
TP53BP2,BAX
HLA-F,KIR2DL4
IGHE,PTK2
