L1,L2,L3,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
Pkd1,,,Rho,,,10391,DEVCOMLR:10090:80CBE09595AF,mouse_development_LR009885,PKD1,RHO,PKD1>>RHO,simple,1,1,PKD1>>RHO,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Pdgfrb,,,10392,DEVCOMLR:10090:9AA3E14174CC,mouse_development_LR009886,PIK3CB,PDGFRB,PIK3CB>>PDGFRB,simple,1,1,PIK3CB>>PDGFRB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Cd3g,,,10393,DEVCOMLR:10090:33C6BAAA71D0,mouse_development_LR009887,PIK3CB,CD3G,PIK3CB>>CD3G,simple,1,1,PIK3CB>>CD3G,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Fgfr1,,,10394,DEVCOMLR:10090:E5860B323E9B,mouse_development_LR009888,PIK3CB,FGFR1,PIK3CB>>FGFR1,simple,1,1,PIK3CB>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Fcgr1,,,10395,DEVCOMLR:10090:97C92E48B3A9,mouse_development_LR009889,PIK3CB,FCGR1,PIK3CB>>FCGR1,simple,1,1,PIK3CB>>FCGR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Fcgr3,,,10396,DEVCOMLR:10090:47BAF640C270,mouse_development_LR009890,PIK3CB,FCGR3,PIK3CB>>FCGR3,simple,1,1,PIK3CB>>FCGR3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Tro,,,Cftr,,,10397,DEVCOMLR:10090:B1E675365A24,mouse_development_LR009891,TRO,CFTR,TRO>>CFTR,simple,1,1,TRO>>CFTR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pcdh15,,,Cftr,,,10398,DEVCOMLR:10090:34DCCB52C6BF,mouse_development_LR009892,PCDH15,CFTR,PCDH15>>CFTR,simple,1,1,PCDH15>>CFTR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Fat2,,,Cftr,,,10399,DEVCOMLR:10090:09857913429A,mouse_development_LR009893,FAT2,CFTR,FAT2>>CFTR,simple,1,1,FAT2>>CFTR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pcdhb16,,,Cftr,,,10400,DEVCOMLR:10090:4AA800F7417E,mouse_development_LR009894,PCDHB16,CFTR,PCDHB16>>CFTR,simple,1,1,PCDHB16>>CFTR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cadm2,,,Itgb4,,,10401,DEVCOMLR:10090:458BEC2B3BF0,mouse_development_LR009895,CADM2,ITGB4,CADM2>>ITGB4,simple,1,1,CADM2>>ITGB4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cadm4,,,Itgb4,,,10402,DEVCOMLR:10090:E15467A547D0,mouse_development_LR009896,CADM4,ITGB4,CADM4>>ITGB4,simple,1,1,CADM4>>ITGB4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Pdgfra,,,10403,DEVCOMLR:10090:21D2B3CF8922,mouse_development_LR009897,PIK3CB,PDGFRA,PIK3CB>>PDGFRA,simple,1,1,PIK3CB>>PDGFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Dsg2,,,Pdgfra,,,10404,DEVCOMLR:10090:64BADEC2632E,mouse_development_LR009898,DSG2,PDGFRA,DSG2>>PDGFRA,simple,1,1,DSG2>>PDGFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Fgfr2,,,10405,DEVCOMLR:10090:1287D731EAA4,mouse_development_LR009899,PIK3CB,FGFR2,PIK3CB>>FGFR2,simple,1,1,PIK3CB>>FGFR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Fgfr4,,,10406,DEVCOMLR:10090:2CDAF39C4AF6,mouse_development_LR009900,PIK3CB,FGFR4,PIK3CB>>FGFR4,simple,1,1,PIK3CB>>FGFR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Fgfr3,,,10407,DEVCOMLR:10090:9546A6F0B9B4,mouse_development_LR009901,PIK3CB,FGFR3,PIK3CB>>FGFR3,simple,1,1,PIK3CB>>FGFR3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Axl,,,10408,DEVCOMLR:10090:7F24D50F0786,mouse_development_LR009902,PIK3CB,AXL,PIK3CB>>AXL,simple,1,1,PIK3CB>>AXL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Il2rg,,,10409,DEVCOMLR:10090:CB1881210DE5,mouse_development_LR009903,PIK3CB,IL2RG,PIK3CB>>IL2RG,simple,1,1,PIK3CB>>IL2RG,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Csf2rb,,,10410,DEVCOMLR:10090:2D223D8CEFB5,mouse_development_LR009904,PIK3CB,CSF2RB,PIK3CB>>CSF2RB,simple,1,1,PIK3CB>>CSF2RB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Dchs1,,,Ryk,,,10411,DEVCOMLR:10090:35E34FB4C561,mouse_development_LR009905,DCHS1,RYK,DCHS1>>RYK,simple,1,1,DCHS1>>RYK,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Celsr1,,,Ryk,,,10412,DEVCOMLR:10090:E92B439F56A8,mouse_development_LR009906,CELSR1,RYK,CELSR1>>RYK,simple,1,1,CELSR1>>RYK,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Celsr3,,,Ryk,,,10413,DEVCOMLR:10090:3CB24973642B,mouse_development_LR009907,CELSR3,RYK,CELSR3>>RYK,simple,1,1,CELSR3>>RYK,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Kdr,,,10414,DEVCOMLR:10090:623B3F75F702,mouse_development_LR009908,PIK3CB,KDR,PIK3CB>>KDR,simple,1,1,PIK3CB>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Dsg2,,,Bmpr1a,,,10415,DEVCOMLR:10090:18B3DCDD12E8,mouse_development_LR009909,DSG2,BMPR1A,DSG2>>BMPR1A,simple,1,1,DSG2>>BMPR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pik3cb,,,Tgfbr2,,,10416,DEVCOMLR:10090:D873186B083E,mouse_development_LR009910,PIK3CB,TGFBR2,PIK3CB>>TGFBR2,simple,1,1,PIK3CB>>TGFBR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Robo1,,,Dcc,,,10417,DEVCOMLR:10090:CA48BCFBDA10,mouse_development_LR009911,ROBO1,DCC,ROBO1>>DCC,simple,1,1,ROBO1>>DCC,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Tenm3,,,Mtnr1b,,,10418,DEVCOMLR:10090:F35E1FFB56D0,mouse_development_LR009912,TENM3,MTNR1B,TENM3>>MTNR1B,simple,1,1,TENM3>>MTNR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pcdhb22,,,Plxna3,,,10419,DEVCOMLR:10090:C4D658CF9EC0,mouse_development_LR009913,PCDHB22,PLXNA3,PCDHB22>>PLXNA3,simple,1,1,PCDHB22>>PLXNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Sdk2,,,Dlg4,,,10420,DEVCOMLR:10090:15BC6EF69E69,mouse_development_LR009914,SDK2,DLG4,SDK2>>DLG4,simple,1,1,SDK2>>DLG4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pcdh15,,,Dlg4,,,10421,DEVCOMLR:10090:2C2EDF33CC51,mouse_development_LR009915,PCDH15,DLG4,PCDH15>>DLG4,simple,1,1,PCDH15>>DLG4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cdh23,,,Dlg4,,,10422,DEVCOMLR:10090:230E933D747E,mouse_development_LR009916,CDH23,DLG4,CDH23>>DLG4,simple,1,1,CDH23>>DLG4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Robo2,,,Dlg4,,,10423,DEVCOMLR:10090:58127BA3D318,mouse_development_LR009917,ROBO2,DLG4,ROBO2>>DLG4,simple,1,1,ROBO2>>DLG4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Celsr1,,,Dlg4,,,10424,DEVCOMLR:10090:37896ED11B3A,mouse_development_LR009918,CELSR1,DLG4,CELSR1>>DLG4,simple,1,1,CELSR1>>DLG4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pcdhga7,,,Dlg4,,,10425,DEVCOMLR:10090:749A27CDCD53,mouse_development_LR009919,PCDHGA7,DLG4,PCDHGA7>>DLG4,simple,1,1,PCDHGA7>>DLG4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pcdha12,,,Dlg4,,,10426,DEVCOMLR:10090:34B69FE9A985,mouse_development_LR009920,PCDHA12,DLG4,PCDHA12>>DLG4,simple,1,1,PCDHA12>>DLG4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Sdk2,,,Grin1,,,10427,DEVCOMLR:10090:FCCD5DF516E1,mouse_development_LR009921,SDK2,GRIN1,SDK2>>GRIN1,simple,1,1,SDK2>>GRIN1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Plxnb3,,,Sema5a,,,10428,DEVCOMLR:10090:C4B4339E3573,mouse_development_LR009922,PLXNB3,SEMA5A,PLXNB3>>SEMA5A,simple,1,1,PLXNB3>>SEMA5A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Robo2,,,Neo1,,,10429,DEVCOMLR:10090:B2B68F0CEF07,mouse_development_LR009923,ROBO2,NEO1,ROBO2>>NEO1,simple,1,1,ROBO2>>NEO1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pcdhb22,,,Derl1,,,10430,DEVCOMLR:10090:E7F24EEE336F,mouse_development_LR009924,PCDHB22,DERL1,PCDHB22>>DERL1,simple,1,1,PCDHB22>>DERL1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cdhr5,,,Cdhr2,,,10431,DEVCOMLR:10090:B0C0AEB9A672,mouse_development_LR009925,CDHR5,CDHR2,CDHR5>>CDHR2,simple,1,1,CDHR5>>CDHR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Dsc2,,,Dsg2,,,10432,DEVCOMLR:10090:D9468DF93ECE,mouse_development_LR009926,DSC2,DSG2,DSC2>>DSG2,simple,1,1,DSC2>>DSG2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27298358,27298358,27298358,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Robo1,,,Robo2,,,10433,DEVCOMLR:10090:8DEFFC56FE72,mouse_development_LR009927,ROBO1,ROBO2,ROBO1>>ROBO2,simple,1,1,ROBO1>>ROBO2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12504588,12504588,12504588,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Dsg2,,,Dsc1,,,10434,DEVCOMLR:10090:5109E2AD3CCC,mouse_development_LR009928,DSG2,DSC1,DSG2>>DSC1,simple,1,1,DSG2>>DSC1,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,27298358,27298358,27298358,1,1,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Ptprf,,,Ret,,,10435,DEVCOMLR:10090:EAF3F0EA95AB,mouse_development_LR009929,PTPRF,RET,PTPRF>>RET,simple,1,1,PTPRF>>RET,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Pcdh7,,,Dsg2,,,10436,DEVCOMLR:10090:70761755BA25,mouse_development_LR009930,PCDH7,DSG2,PCDH7>>DSG2,simple,1,1,PCDH7>>DSG2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Dsg2,,,Dsc2,,,10437,DEVCOMLR:10090:4356583E956E,mouse_development_LR009931,DSG2,DSC2,DSG2>>DSC2,simple,1,1,DSG2>>DSC2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27298358,27298358,27298358,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Sdk1,,,Robo2,,,10438,DEVCOMLR:10090:F164C33E3B41,mouse_development_LR009932,SDK1,ROBO2,SDK1>>ROBO2,simple,1,1,SDK1>>ROBO2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Dsg2,,,Pcdh7,,,10439,DEVCOMLR:10090:20E500A86D5A,mouse_development_LR009933,DSG2,PCDH7,DSG2>>PCDH7,simple,1,1,DSG2>>PCDH7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Ptprt,,,Cdh1,,,10440,DEVCOMLR:10090:0F84DCE5C531,mouse_development_LR009934,PTPRT,CDH1,PTPRT>>CDH1,simple,1,1,PTPRT>>CDH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Ptprf,,,Cdh1,,,10441,DEVCOMLR:10090:DDE5A4262B25,mouse_development_LR009935,PTPRF,CDH1,PTPRF>>CDH1,simple,1,1,PTPRF>>CDH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cdh1,,,Pkd1,,,10442,DEVCOMLR:10090:28B47DB2C7A0,mouse_development_LR009936,CDH1,PKD1,CDH1>>PKD1,simple,1,1,CDH1>>PKD1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Robo2,,,Robo1,,,10443,DEVCOMLR:10090:5BDCB93981DF,mouse_development_LR009937,ROBO2,ROBO1,ROBO2>>ROBO1,simple,1,1,ROBO2>>ROBO1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12504588,12504588,12504588,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Cdh2,,,Cdh11,,,10444,DEVCOMLR:10090:EED02FF41413,mouse_development_LR009938,CDH2,CDH11,CDH2>>CDH11,simple,1,1,CDH2>>CDH11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
