L1,L2,R1,R2,R3,R4,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
RELN,,LRP8,,,,7851,DEVCOMLR:9544:490DC50F7ABE,mmulatta_development_LR007593,RELN,LRP8,RELN>>LRP8,simple,1,1,RELN>>LRP8,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10571240;12167620;12670700;12899622,10571240;12167620;12670700;12899622,10571240;12167620;12670700;12899622,4,4,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO3,,SDC4,,,,7854,DEVCOMLR:9544:8BD9A2902783,mmulatta_development_LR007594,RSPO3,SDC4,RSPO3>>SDC4,simple,1,1,RSPO3>>SDC4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21397842,21397842,21397842,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO3,,LRP6,,,,7855,DEVCOMLR:9544:4616D6366ED3,mmulatta_development_LR007595,RSPO3,LRP6,RSPO3>>LRP6,simple,1,1,RSPO3>>LRP6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16543246,16543246,16543246,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO3,,LGR6,,,,7856,DEVCOMLR:9544:6DD8F3E65EE2,mmulatta_development_LR007596,RSPO3,LGR6,RSPO3>>LGR6,simple,1,1,RSPO3>>LGR6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21727895,21727895,21727895,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO3,,LGR5,,,,7857,DEVCOMLR:9544:9C73A75D32D5,mmulatta_development_LR007597,RSPO3,LGR5,RSPO3>>LGR5,simple,1,1,RSPO3>>LGR5,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21693646;21727895,21693646;21727895,21693646;21727895,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO3,,LGR4,,,,7858,DEVCOMLR:9544:497DCEB2B475,mmulatta_development_LR007598,RSPO3,LGR4,RSPO3>>LGR4,simple,1,1,RSPO3>>LGR4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21693646;21727895,21693646;21727895,21693646;21727895,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO3,,FZD8,,,,7859,DEVCOMLR:9544:46481433B55E,mmulatta_development_LR007599,RSPO3,FZD8,RSPO3>>FZD8,simple,1,1,RSPO3>>FZD8,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16543246,16543246,16543246,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO2,,LGR6,,,,7860,DEVCOMLR:9544:CD93DB17CDE8,mmulatta_development_LR007600,RSPO2,LGR6,RSPO2>>LGR6,simple,1,1,RSPO2>>LGR6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21727895,21727895,21727895,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO2,,LGR5,,,,7861,DEVCOMLR:9544:E1F87BED59A8,mmulatta_development_LR007601,RSPO2,LGR5,RSPO2>>LGR5,simple,1,1,RSPO2>>LGR5,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21693646;21727895,21693646;21727895,21693646;21727895,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO2,,LGR4,,,,7862,DEVCOMLR:9544:E4B4EBB2C2A4,mmulatta_development_LR007602,RSPO2,LGR4,RSPO2>>LGR4,simple,1,1,RSPO2>>LGR4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21693646;21727895,21693646;21727895,21693646;21727895,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO1,,ZNRF3,,,,7863,DEVCOMLR:9544:C17CC83679A9,mmulatta_development_LR007603,RSPO1,ZNRF3,RSPO1>>ZNRF3,simple,1,1,RSPO1>>ZNRF3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,24349440,24349440,24349440,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO1,,LGR6,,,,7865,DEVCOMLR:9544:4C8C9A5FD7B4,mmulatta_development_LR007604,RSPO1,LGR6,RSPO1>>LGR6,simple,1,1,RSPO1>>LGR6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21727895,21727895,21727895,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO1,,LGR4,,,,7866,DEVCOMLR:9544:11399713C013,mmulatta_development_LR007605,RSPO1,LGR4,RSPO1>>LGR4,simple,1,1,RSPO1>>LGR4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21693646;21727895,21693646;21727895,21693646;21727895,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SCGB3A2,,MARCO,,,,7868,DEVCOMLR:9544:DC54C80CC7E8,mmulatta_development_LR007606,SCGB3A2,MARCO,SCGB3A2>>MARCO,simple,1,1,SCGB3A2>>MARCO,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12847263,12847263,12847263,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SCGB1A1,,LRP2,,,,7869,DEVCOMLR:9544:5EC544BD1190,mmulatta_development_LR007607,SCGB1A1,LRP2,SCGB1A1>>LRP2,simple,1,1,SCGB1A1>>LRP2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11278724,11278724,11278724,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RTN4,,TNFRSF19,,,,7870,DEVCOMLR:9544:5431D1D9A1E2,mmulatta_development_LR007608,RTN4,TNFRSF19,RTN4>>TNFRSF19,simple,1,1,RTN4>>TNFRSF19,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15694322,15694322,15694322,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RTN4,,RTN4RL1,,,,7871,DEVCOMLR:9544:81E25FD73C3F,mmulatta_development_LR007609,RTN4,RTN4RL1,RTN4>>RTN4RL1,simple,1,1,RTN4>>RTN4RL1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,22133682,22133682,22133682,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RTN4,,RTN4R,,,,7872,DEVCOMLR:9544:8250DF60D7FF,mmulatta_development_LR007610,RTN4,RTN4R,RTN4>>RTN4R,simple,1,1,RTN4>>RTN4R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11201742;15694322,11201742;15694322,11201742;15694322,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RTN4,,LINGO1,,,,7873,DEVCOMLR:9544:2EA750E55C02,mmulatta_development_LR007611,RTN4,LINGO1,RTN4>>LINGO1,simple,1,1,RTN4>>LINGO1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15694322,15694322,15694322,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RTN4,,CNTNAP1,,,,7874,DEVCOMLR:9544:F49C270E4DB2,mmulatta_development_LR007612,RTN4,CNTNAP1,RTN4>>CNTNAP1,simple,1,1,RTN4>>CNTNAP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,14592966,14592966,14592966,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO4,,LGR6,,,,7875,DEVCOMLR:9544:7C5280ECB58B,mmulatta_development_LR007613,RSPO4,LGR6,RSPO4>>LGR6,simple,1,1,RSPO4>>LGR6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21727895,21727895,21727895,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO4,,LGR5,,,,7876,DEVCOMLR:9544:42B820A97E29,mmulatta_development_LR007614,RSPO4,LGR5,RSPO4>>LGR5,simple,1,1,RSPO4>>LGR5,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21693646;21727895,21693646;21727895,21693646;21727895,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
RSPO4,,LGR4,,,,7877,DEVCOMLR:9544:23639C40140B,mmulatta_development_LR007615,RSPO4,LGR4,RSPO4>>LGR4,simple,1,1,RSPO4>>LGR4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21693646;21727895,21693646;21727895,21693646;21727895,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA3E,,PLXND1,,,,7878,DEVCOMLR:9544:FBDAF8116FC1,mmulatta_development_LR007616,SEMA3E,PLXND1,SEMA3E>>PLXND1,simple,1,1,SEMA3E>>PLXND1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15550623;20664171,15550623;20664171,15550623;20664171,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA3A,,PLXNA3,,,,7886,DEVCOMLR:9544:BC895DE2A120,mmulatta_development_LR007617,SEMA3A,PLXNA3,SEMA3A>>PLXNA3,simple,1,1,SEMA3A>>PLXNA3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,19020035,19020035,19020035,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA3A,,PLXNA1,,,,7888,DEVCOMLR:9544:28BB41DA901B,mmulatta_development_LR007618,SEMA3A,PLXNA1,SEMA3A>>PLXNA1,simple,1,1,SEMA3A>>PLXNA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10520994;11239433,10520994;11239433,10520994;11239433,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SELPLG,,SELP,,,,7890,DEVCOMLR:9544:2D34C4A22780,mmulatta_development_LR007619,SELPLG,SELP,SELPLG>>SELP,simple,1,1,SELPLG>>SELP,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9128259;10713099;22996336,9128259;10713099;22996336,9128259;10713099;22996336,3,3,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SELPLG,,SELL,,,,7891,DEVCOMLR:9544:F9406AC3D7BA,mmulatta_development_LR007620,SELPLG,SELL,SELPLG>>SELL,simple,1,1,SELPLG>>SELL,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10725346,10725346,10725346,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SELPLG,,SELE,,,,7892,DEVCOMLR:9544:0F2D9AC591FE,mmulatta_development_LR007621,SELPLG,SELE,SELPLG>>SELE,simple,1,1,SELPLG>>SELE,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,8621728;9128259;11402070;22996336,8621728;9128259;11402070;22996336,8621728;9128259;11402070;22996336,4,4,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA6D,,PLXNA1,,,,7893,DEVCOMLR:9544:BC5234C16F27,mmulatta_development_LR007622,SEMA6D,PLXNA1,SEMA6D>>PLXNA1,simple,1,1,SEMA6D>>PLXNA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,14977921;17145500;22632726,14977921;17145500;22632726,14977921;17145500;22632726,3,3,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA5A,,PLXNB3,,,,7895,DEVCOMLR:9544:8102D7DAC532,mmulatta_development_LR007623,SEMA5A,PLXNB3,SEMA5A>>PLXNB3,simple,1,1,SEMA5A>>PLXNB3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15218527,15218527,15218527,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA4D,,PLXNB2,,,,7896,DEVCOMLR:9544:045D9AD057AC,mmulatta_development_LR007624,SEMA4D,PLXNB2,SEMA4D>>PLXNB2,simple,1,1,SEMA4D>>PLXNB2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15330859,15330859,15330859,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA4D,,CD72,,,,7898,DEVCOMLR:9544:7308F59EA79B,mmulatta_development_LR007625,SEMA4D,CD72,SEMA4D>>CD72,simple,1,1,SEMA4D>>CD72,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11114375;12882840;17244710,11114375;12882840;17244710,11114375;12882840;17244710,3,3,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA4C,,PLXNB2,,,,7899,DEVCOMLR:9544:042F72090B12,mmulatta_development_LR007626,SEMA4C,PLXNB2,SEMA4C>>PLXNB2,simple,1,1,SEMA4C>>PLXNB2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21122816,21122816,21122816,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA4B,,DCBLD2,,,,7900,DEVCOMLR:9544:2BB3BFD4F57A,mmulatta_development_LR007627,SEMA4B,DCBLD2,SEMA4B>>DCBLD2,simple,1,1,SEMA4B>>DCBLD2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,17213806,17213806,17213806,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA3F,,PLXNA3,,,,7902,DEVCOMLR:9544:9267A05C19D8,mmulatta_development_LR007628,SEMA3F,PLXNA3,SEMA3F>>PLXNA3,simple,1,1,SEMA3F>>PLXNA3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15721238;25143608,15721238;25143608,15721238;25143608,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA3F,,PLXNA1,,,,7903,DEVCOMLR:9544:6A8A858752CB,mmulatta_development_LR007629,SEMA3F,PLXNA1,SEMA3F>>PLXNA1,simple,1,1,SEMA3F>>PLXNA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11239433;26156437,11239433;26156437,11239433;26156437,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA3F,,NRP2,,,,7904,DEVCOMLR:9544:F1BAB96BF061,mmulatta_development_LR007630,SEMA3F,NRP2,SEMA3F>>NRP2,simple,1,1,SEMA3F>>NRP2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9331348;9856463;15721238;26156437,9331348;9856463;15721238;26156437,9331348;9856463;15721238;26156437,4,4,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SEMA3F,,NRP1,,,,7905,DEVCOMLR:9544:4274115FDBFC,mmulatta_development_LR007631,SEMA3F,NRP1,SEMA3F>>NRP1,simple,1,1,SEMA3F>>NRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9331348;15802023,9331348;15802023,9331348;15802023,2,2,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SFTPD,,TLR4,,,,7906,DEVCOMLR:9544:C44617345979,mmulatta_development_LR007632,SFTPD,TLR4,SFTPD>>TLR4,simple,1,1,SFTPD>>TLR4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16834340,16834340,16834340,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SFTPD,,LY96,,,,7907,DEVCOMLR:9544:BAD4DA427408,mmulatta_development_LR007633,SFTPD,LY96,SFTPD>>LY96,simple,1,1,SFTPD>>LY96,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,18991397,18991397,18991397,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
SFTPA1,,TLR2,,,,7908,DEVCOMLR:9544:25051B0EEC7C,mmulatta_development_LR007634,SFTPA1,TLR2,SFTPA1>>TLR2,simple,1,1,SFTPA1>>TLR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11724772,11724772,11724772,1,1,Orthology_inferred,0,,NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,mmulatta,Macaca mulatta,9544,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
