L1,R1,R2,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
FN1,ITGA2,,1567,DEVCOMLR:9940:C4A910101E50,sheep_development_LR001543,FN1,ITGA2,FN1>>ITGA2,simple,1,1,FN1>>ITGA2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7688313,7688313,7688313,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF11,ACVR2A,,1568,DEVCOMLR:9940:CC7979A1D014,sheep_development_LR001544,GDF11,ACVR2A,GDF11>>ACVR2A,simple,1,1,GDF11>>ACVR2A,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12414726;35643319,12414726;35643319,12414726;35643319,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF11,ACVR1B,,1569,DEVCOMLR:9940:06C937AE3A8F,sheep_development_LR001545,GDF11,ACVR1B,GDF11>>ACVR1B,simple,1,1,GDF11>>ACVR1B,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12414726,12414726,12414726,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF10,ACVR1B,,1570,DEVCOMLR:9940:9937AA267A43,sheep_development_LR001546,GDF10,ACVR1B,GDF10>>ACVR1B,simple,1,1,GDF10>>ACVR1B,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,22155034,22155034,22155034,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GCG,GLP2R,,1571,DEVCOMLR:9940:68D4DA630C17,sheep_development_LR001547,GCG,GLP2R,GCG>>GLP2R,simple,1,1,GCG>>GLP2R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9990065;11738243,9990065;11738243,9990065;11738243,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GCG,GLP1R,,1572,DEVCOMLR:9940:EF1C08271F93,sheep_development_LR001548,GCG,GLP1R,GCG>>GLP1R,simple,1,1,GCG>>GLP1R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7937318;8404634;11116211;15528268,7937318;8404634;11116211;15528268,7937318;8404634;11116211;15528268,4,4,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GCG,GCGR,,1573,DEVCOMLR:9940:8311FD78891B,sheep_development_LR001549,GCG,GCGR,GCG>>GCGR,simple,1,1,GCG>>GCGR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,4305077;23863937,4305077;23863937,4305077;23863937,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GAS6,TYRO3,,1574,DEVCOMLR:9940:44C31AB7A9F0,sheep_development_LR001550,GAS6,TYRO3,GAS6>>TYRO3,simple,1,1,GAS6>>TYRO3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,8621659;8939948;25074926,8621659;8939948;25074926,8621659;8939948;25074926,3,3,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GAS6,MERTK,,1575,DEVCOMLR:9940:A3BADD9BA132,sheep_development_LR001551,GAS6,MERTK,GAS6>>MERTK,simple,1,1,GAS6>>MERTK,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,8939948;9160883;25074926,8939948;9160883;25074926,8939948;9160883;25074926,3,3,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GAS6,AXL,,1576,DEVCOMLR:9940:9F5AA495929E,sheep_development_LR001552,GAS6,AXL,GAS6>>AXL,simple,1,1,GAS6>>AXL,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7854420;8621659;8939948;16362042;25074926,7854420;8621659;8939948;16362042;25074926,7854420;8621659;8939948;16362042;25074926,5,5,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GAL,GALR3,,1577,DEVCOMLR:9940:0D582122C661,sheep_development_LR001553,GAL,GALR3,GAL>>GALR3,simple,1,1,GAL>>GALR3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9722565;9832121,9722565;9832121,9722565;9832121,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GAL,GALR2,,1578,DEVCOMLR:9940:4EB969FF230D,sheep_development_LR001554,GAL,GALR2,GAL>>GALR2,simple,1,1,GAL>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9480833;9685625;9722565;9832121;11600206;24517231,9480833;9685625;9722565;9832121;11600206;24517231,9480833;9685625;9722565;9832121;11600206;24517231,6,6,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GAL,GALR1,,1579,DEVCOMLR:9940:037DAF299D03,sheep_development_LR001555,GAL,GALR1,GAL>>GALR1,simple,1,1,GAL>>GALR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7524088;8617199;9168941;9722565;9808667;11481429;11600206;24517231,7524088;8617199;9168941;9722565;9808667;11481429;11600206;24517231,7524088;8617199;9168941;9722565;9808667;11481429;11600206;24517231,8,8,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GALP,GALR3,,1580,DEVCOMLR:9940:41BFB7DB0D8C,sheep_development_LR001556,GALP,GALR3,GALP>>GALR3,simple,1,1,GALP>>GALR3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15944009,15944009,15944009,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GALP,GALR2,,1581,DEVCOMLR:9940:B2FD654E0682,sheep_development_LR001557,GALP,GALR2,GALP>>GALR2,simple,1,1,GALP>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15944009,15944009,15944009,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GALP,GALR1,,1582,DEVCOMLR:9940:B86DDBEFD316,sheep_development_LR001558,GALP,GALR1,GALP>>GALR1,simple,1,1,GALP>>GALR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15944009,15944009,15944009,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
FSHB,FSHR,,1583,DEVCOMLR:9940:C66303DE6A4D,sheep_development_LR001559,FSHB,FSHR,FSHB>>FSHR,simple,1,1,FSHB>>FSHR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10395410,10395410,10395410,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDNF,GFRA1,,1584,DEVCOMLR:9940:03C1B1006678,sheep_development_LR001560,GDNF,GFRA1,GDNF>>GFRA1,simple,1,1,GDNF>>GFRA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9482105;9883723,9482105;9883723,9482105;9883723,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF9,TGFBR1,,1585,DEVCOMLR:9940:0C34DDBF4330,sheep_development_LR001561,GDF9,TGFBR1,GDF9>>TGFBR1,simple,1,1,GDF9>>TGFBR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,14684852,14684852,14684852,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF9,BMPR2,,1586,DEVCOMLR:9940:9BF76EB3EC17,sheep_development_LR001562,GDF9,BMPR2,GDF9>>BMPR2,simple,1,1,GDF9>>BMPR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12135884,12135884,12135884,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF7,BMPR2,,1587,DEVCOMLR:9940:EEB3077086B5,sheep_development_LR001563,GDF7,BMPR2,GDF7>>BMPR2,simple,1,1,GDF7>>BMPR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16049014;21702718,16049014;21702718,16049014;21702718,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF7,BMPR1A,,1588,DEVCOMLR:9940:B4017E9115C6,sheep_development_LR001564,GDF7,BMPR1A,GDF7>>BMPR1A,simple,1,1,GDF7>>BMPR1A,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16049014;21702718,16049014;21702718,16049014;21702718,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF7,ACVR2A,,1589,DEVCOMLR:9940:FB2F9CAA23C0,sheep_development_LR001565,GDF7,ACVR2A,GDF7>>ACVR2A,simple,1,1,GDF7>>ACVR2A,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16049014;21702718,16049014;21702718,16049014;21702718,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF6,BMPR2,,1590,DEVCOMLR:9940:5837D1828AF3,sheep_development_LR001566,GDF6,BMPR2,GDF6>>BMPR2,simple,1,1,GDF6>>BMPR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9525338;16049014;21702718,9525338;16049014;21702718,9525338;16049014;21702718,3,3,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF6,BMPR1A,,1591,DEVCOMLR:9940:0558342E89D5,sheep_development_LR001567,GDF6,BMPR1A,GDF6>>BMPR1A,simple,1,1,GDF6>>BMPR1A,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16049014;21702718,16049014;21702718,16049014;21702718,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF2,ENG,,1592,DEVCOMLR:9940:41C715E8CEE3,sheep_development_LR001568,GDF2,ENG,GDF2>>ENG,simple,1,1,GDF2>>ENG,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,17311849;21737454;28564608,17311849;21737454;28564608,17311849;21737454;28564608,3,3,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF2,BMPR2,,1593,DEVCOMLR:9940:F12B02B27712,sheep_development_LR001569,GDF2,BMPR2,GDF2>>BMPR2,simple,1,1,GDF2>>BMPR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15851468;17311849;22718755,15851468;17311849;22718755,15851468;17311849;22718755,3,3,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF2,ACVRL1,,1594,DEVCOMLR:9940:D12AF2F186CA,sheep_development_LR001570,GDF2,ACVRL1,GDF2>>ACVRL1,simple,1,1,GDF2>>ACVRL1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15851468;17068149;17311849;19956691;22718755;23029472;32238803,15851468;17068149;17311849;19956691;22718755;23029472;32238803,15851468;17068149;17311849;19956691;22718755;23029472;32238803,7,7,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF2,ACVR2B,,1595,DEVCOMLR:9940:C8BD6E05AEA3,sheep_development_LR001571,GDF2,ACVR2B,GDF2>>ACVR2B,simple,1,1,GDF2>>ACVR2B,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15851468;17311849;22718755,15851468;17311849;22718755,15851468;17311849;22718755,3,3,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF2,ACVR2A,,1596,DEVCOMLR:9940:C958DB556AD5,sheep_development_LR001572,GDF2,ACVR2A,GDF2>>ACVR2A,simple,1,1,GDF2>>ACVR2A,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,17311849;22718755,17311849;22718755,17311849;22718755,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF2,ACVR1,,1597,DEVCOMLR:9940:2DBA3D6EF7B4,sheep_development_LR001573,GDF2,ACVR1,GDF2>>ACVR1,simple,1,1,GDF2>>ACVR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,17311849;19996292,17311849;19996292,17311849;19996292,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GDF11,ACVR2B,,1598,DEVCOMLR:9940:7EB920E890E1,sheep_development_LR001574,GDF11,ACVR2B,GDF11>>ACVR2B,simple,1,1,GDF11>>ACVR2B,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12414726,12414726,12414726,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GRP,BRS3,,1599,DEVCOMLR:9940:CB44CCEDFF82,sheep_development_LR001575,GRP,BRS3,GRP>>BRS3,simple,1,1,GRP>>BRS3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11112777;30840614,11112777;30840614,11112777;30840614,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GREM1,KDR,,1600,DEVCOMLR:9940:A75056D2E1C2,sheep_development_LR001576,GREM1,KDR,GREM1>>KDR,simple,1,1,GREM1>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20660291;25810250;27174917;27894090,20660291;25810250;27174917;27894090,20660291;25810250;27174917;27894090,4,4,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GPI,AMFR,,1601,DEVCOMLR:9940:E1855A734D52,sheep_development_LR001577,GPI,AMFR,GPI>>AMFR,simple,1,1,GPI>>AMFR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12527360;16563432,12527360;16563432,12527360;16563432,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GPHA2,TSHR,,1602,DEVCOMLR:9940:F689CA2FB1B0,sheep_development_LR001578,GPHA2,TSHR,GPHA2>>TSHR,simple,1,1,GPHA2>>TSHR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12045258,12045258,12045258,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GPC3,IGF1R,,1603,DEVCOMLR:9940:428B36570D90,sheep_development_LR001579,GPC3,IGF1R,GPC3>>IGF1R,simple,1,1,GPC3>>IGF1R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,18413366,18413366,18413366,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GPC3,CD81,,1604,DEVCOMLR:9940:BB601D9AD0B4,sheep_development_LR001580,GPC3,CD81,GPC3>>CD81,simple,1,1,GPC3>>CD81,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,23665349,23665349,23665349,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GNRH1,GNRHR,,1605,DEVCOMLR:9940:61FEBCCF14F2,sheep_development_LR001581,GNRH1,GNRHR,GNRH1>>GNRHR,simple,1,1,GNRH1>>GNRHR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,17452338,17452338,17452338,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GIP,GIPR,,1606,DEVCOMLR:9940:01011A4D4EBB,sheep_development_LR001582,GIP,GIPR,GIP>>GIPR,simple,1,1,GIP>>GIPR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7589426;8795084;12627975;17715056,7589426;8795084;12627975;17715056,7589426;8795084;12627975;17715056,4,4,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GHRL,GPR39,,1607,DEVCOMLR:9940:854C868025C9,sheep_development_LR001583,GHRL,GPR39,GHRL>>GPR39,simple,1,1,GHRL>>GPR39,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16284174,16284174,16284174,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
GHRL,GHSR,,1608,DEVCOMLR:9940:6A7695456688,sheep_development_LR001584,GHRL,GHSR,GHRL>>GHSR,simple,1,1,GHRL>>GHSR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10604470;11227737;11314756;12907757;15905359;21402696,10604470;11227737;11314756;12907757;15905359;21402696,10604470;11227737;11314756;12907757;15905359;21402696,6,6,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
