from,to
Calcoco2,Serpinh1
Rpl4,Serpinh1
Cul7,Serpinh1
Eif3i,Serpinh1
Tbl2,Serpinh1
Atp1a1,Serpinh1
Ralyl,Serpinh1
Col4a3,Serpinh1
Sec13,Serpinh1
Ppp1r9b,Serpinh1
Phgdh,Serpinh1
4933411G06Rik,Serpinh1
Epb4.1l2,Serpinh1
Spr,Serpinh1
Fmnl2,Serpinh1
Tmed9,Serpinh1
Cct5,Serpinh1
Fn3k,Serpinh1
Col6a2,Serpinh1
Nufip2,Serpinh1
2310022B05Rik,Serpinh1
Basp1,Serpinh1
Tufm,Serpinh1
Stau1,Serpinh1
Bsnd,Serpinh1
Gm6970,Serpinh1
Synj1,Serpinh1
Pls3,Serpinh1
Misp,Serpinh1
Cdk2,Serpinh1
Rp2h,Serpinh1
Fh1,Serpinh1
Elavl1,Serpinh1
Tpx2,Serpinh1
Ncl,Serpinh1
Slc2a3,Serpinh1
P4hb,Serpinh1
Col5a3,Serpinh1
Rai14,Serpinh1
Actn1,Serpinh1
Col10a1,Serpinh1
Slc2a1,Serpinh1
Dnmbp,Serpinh1
Hsd17b10,Serpinh1
Ldha,Serpinh1
Idh1,Serpinh1
Bin1,Serpinh1
Gm20517,Serpinh1
Atf2,Serpinh1
Sirt7,Serpinh1
Hdac2,Serpinh1
Acat1,Serpinh1
Rtfdc1,Serpinh1
Inpp5a,Serpinh1
Med20,Serpinh1
Lgals8,Serpinh1
Gabarapl2,Serpinh1
Pbxip1,Serpinh1
Sumo1,Serpinh1
Cops4,Serpinh1
Rabggtb,Serpinh1
Ubb,Serpinh1
Col1a1,Serpinh1
Cst10,Serpinh1
Gm5428,Serpinh1
Vil1,Serpinh1
Col11a1,Serpinh1
Csnk1g3,Serpinh1
Eftud2,Serpinh1
Rnf4,Serpinh1
Col12a1,Serpinh1
Smtn,Serpinh1
Ugt2b38,Serpinh1
Rpsa-ps10,Serpinh1
Col6a3,Serpinh1
Rae1,Serpinh1
Eif4b,Serpinh1
Stard10,Serpinh1
Gm9755,Serpinh1
Add3,Serpinh1
Nsg2,Serpinh1
Arpc1a,Serpinh1
Pcna-ps2,Serpinh1
Psmc6,Serpinh1
Kin,Serpinh1
Myl12b,Serpinh1
Mettl23,Serpinh1
Apob,Serpinh1
Ppp1cb,Serpinh1
Tmem43,Serpinh1
Procr,Serpinh1
Emp2,Serpinh1
Brca2,Serpinh1
App,Serpinh1
Gna11,Serpinh1
Lipc,Serpinh1
Mtch2,Serpinh1
Psmd13,Serpinh1
Trip6,Serpinh1
Aasdhppt,Serpinh1
Eif3b,Serpinh1
Cltc,Serpinh1
Erp44,Serpinh1
Kpna3,Serpinh1
Vps26a,Serpinh1
Ptbp1,Serpinh1
Rpn1,Serpinh1
Zeb1,Serpinh1
Col28a1,Serpinh1
Vdac1,Serpinh1
Pnn,Serpinh1
Stoml2,Serpinh1
Ash2l,Serpinh1
Hspa9,Serpinh1
Mt1,Serpinh1
Gna13,Serpinh1
Psmd11,Serpinh1
Ptbp2,Serpinh1
Folr1,Serpinh1
Edc3,Serpinh1
Ocrl,Serpinh1
Nfatc2,Serpinh1
Gnpda1,Serpinh1
Pcbp2,Serpinh1
Adamts16,Serpinh1
Ppib,Serpinh1
Wdr1,Serpinh1
Mtus2,Serpinh1
Cnp,Serpinh1
Atxn2l,Serpinh1
Col6a1,Serpinh1
Sh3kbp1,Serpinh1
Prpsap2,Serpinh1
Zc3h11a,Serpinh1
Numb,Serpinh1
Ilf2,Serpinh1
Dgkq,Serpinh1
Aldoa,Serpinh1
Bax,Serpinh1
Helz,Serpinh1
Nwd1,Serpinh1
Ssr1,Serpinh1
Col4a2,Serpinh1
Crkl,Serpinh1
Ep300,Serpinh1
Sgta,Serpinh1
Zfr,Serpinh1
Cops3,Serpinh1
Unc45a,Serpinh1
Mmp9,Serpinh1
Creld2,Serpinh1
Cmas,Serpinh1
Sirt1,Serpinh1
Osbpl8,Serpinh1
Gja6,Serpinh1
Hadhb,Serpinh1
Esr1,Serpinh1
Lima1,Serpinh1
Fus,Serpinh1
Mcm3,Serpinh1
Ccdc8,Serpinh1
Eif4a3,Serpinh1
Sqstm1,Serpinh1
Ccar2,Serpinh1
Hnrnpd,Serpinh1
G3bp1,Serpinh1
Ciapin1,Serpinh1
Sorbs1,Serpinh1
Lancl1,Serpinh1
Farp1,Serpinh1
Aarsd1,Serpinh1
Trim28,Serpinh1
Sugt1,Serpinh1
Col4a4,Serpinh1
Os9,Serpinh1
Cnn3,Serpinh1
Cbr3,Serpinh1
Aldoart1,Serpinh1
Yap1,Serpinh1
Ap1b1,Serpinh1
Zfp703,Serpinh1
Pigg,Serpinh1
Oat,Serpinh1
Safb,Serpinh1
Erlin1,Serpinh1
Itm2b,Serpinh1
Coro1c,Serpinh1
Eif3g,Serpinh1
Marcksl1,Serpinh1
Lasp1,Serpinh1
Raly,Serpinh1
Ucp2,Serpinh1
Micall1,Serpinh1
Crtap,Serpinh1
Sec23a,Serpinh1
Trp53,Serpinh1
Hist1h1b,Serpinh1
Gemin4,Serpinh1
Gipc1,Serpinh1
Gm8991,Serpinh1
Erlin2,Serpinh1
Pou5f1,Serpinh1
Ocln,Serpinh1
Pura,Serpinh1
Exosc8,Serpinh1
Sfpq,Serpinh1
Epsti1,Serpinh1
Sh3gl1,Serpinh1
Ehd1,Serpinh1
Stam,Serpinh1
Ybey,Serpinh1
Slbp,Serpinh1
Tcea1,Serpinh1
Aldoart2,Serpinh1
Col6a6,Serpinh1
Col2a1,Serpinh1
Ahnak,Serpinh1
Hspa8,Serpinh1
Pih1d1,Serpinh1
Vcp,Serpinh1
Ywhae,Serpinh1
Col17a1,Serpinh1
Cdk9,Serpinh1
Tbc1d2,Serpinh1
Igf1,Serpinh1
Ap1m1,Serpinh1
Gm8994,Serpinh1
Rnh1,Serpinh1
Hnrnpdl,Serpinh1
Ndufs2,Serpinh1
Cntn4,Serpinh1
Eif3h,Serpinh1
Ciao1,Serpinh1
Col22a1,Serpinh1
Cadm1,Serpinh1
Tbl1xr1,Serpinh1
Iars,Serpinh1
Gm6793,Serpinh1
Snrnp70,Serpinh1
Ahsa1,Serpinh1
Nde1,Serpinh1
Tcf3,Serpinh1
Cct8,Serpinh1
Bet1,Serpinh1
Tnrc6b,Serpinh1
Prmt1,Serpinh1
Ston2,Serpinh1
Lepre1,Serpinh1
Map7d2,Serpinh1
Ahsg,Serpinh1
Cxxc1,Serpinh1
Epb4.1l5,Serpinh1
Flot2,Serpinh1
Gprc5a,Serpinh1
Rpl6,Serpinh1
Col19a1,Serpinh1
Dnaja2,Serpinh1
Hsdl2,Serpinh1
Gm9242,Serpinh1
Myo1b,Serpinh1
Glg1,Serpinh1
Mir196a-1,Serpinh1
Vdac3-ps1,Serpinh1
Hspa5,Serpinh1
Ctgf,Serpinh1
Iqgap1,Serpinh1
Ckb,Serpinh1
Nphs1,Serpinh1
Xrcc1,Serpinh1
Sec23b,Serpinh1
Rfc4,Serpinh1
Hcfc1,Serpinh1
Mtus1,Serpinh1
Mdh1,Serpinh1
Smn1,Serpinh1
Sephs1,Serpinh1
Strap,Serpinh1
Gemin8,Serpinh1
Specc1,Serpinh1
Gm12117,Serpinh1
Col8a2,Serpinh1
Tcof1,Serpinh1
Gm20459,Serpinh1
Egln3,Serpinh1
Tardbp,Serpinh1
Iqcb1,Serpinh1
Gad2,Serpinh1
Ppp1ca,Serpinh1
Kcnma1,Serpinh1
Tmpo,Serpinh1
Pcsk1n,Serpinh1
Exosc7,Serpinh1
Tjp3,Serpinh1
Ctnna1,Serpinh1
Gnb2,Serpinh1
Xrcc5,Serpinh1
Stx3,Serpinh1
Sod1,Serpinh1
Fcnb,Serpinh1
Gm27029,Serpinh1
Dnajb11,Serpinh1
Psmc5,Serpinh1
Kcng1,Serpinh1
Cebpa,Serpinh1
Oas1f,Serpinh1
Hnrnpl,Serpinh1
Grb2,Serpinh1
Ube2b,Serpinh1
Syncrip,Serpinh1
Col4a5,Serpinh1
Gnb1,Serpinh1
Spint1,Serpinh1
Flna,Serpinh1
Arpc2,Serpinh1
Ythdf1,Serpinh1
Cask,Serpinh1
Map4,Serpinh1
Cyld,Serpinh1
Myo1d,Serpinh1
Khdrbs1,Serpinh1
Psmd7,Serpinh1
Eif2s1,Serpinh1
Ada,Serpinh1
Ctnnd1,Serpinh1
Spn,Serpinh1
G3bp2,Serpinh1
Triobp,Serpinh1
Gm6430,Serpinh1
Flot1,Serpinh1
Hsp90aa1,Serpinh1
Aimp1,Serpinh1
Vdac3,Serpinh1
Oas1e,Serpinh1
Poldip2,Serpinh1
Oas1a,Serpinh1
Ogt,Serpinh1
Arfgap1,Serpinh1
Copg1,Serpinh1
Wdr5,Serpinh1
Col9a2,Serpinh1
Tnfsf10,Serpinh1
Crk,Serpinh1
Ap1m2,Serpinh1
Ppl,Serpinh1
Med4,Serpinh1
Atxn10,Serpinh1
Akp3,Serpinh1
Ctbp1,Serpinh1
Dsg2,Serpinh1
Alpi,Serpinh1
Cobl,Serpinh1
Tpm1,Serpinh1
Mov10,Serpinh1
Faf2,Serpinh1
Cgn,Serpinh1
Ddx42,Serpinh1
Ubr4,Serpinh1
Rab9,Serpinh1
Col18a1,Serpinh1
Myo18a,Serpinh1
Hnrnpab,Serpinh1
Abcc2,Serpinh1
Adrm1,Serpinh1
Tsc22d1,Serpinh1
Spr-ps1,Serpinh1
Lmnb1,Serpinh1
Oas1g,Serpinh1
Pdha1,Serpinh1
Oas1b,Serpinh1
Ppa1,Serpinh1
Fam221a,Serpinh1
Oas1h,Serpinh1
Mdh2,Serpinh1
Tjp1,Serpinh1
Hsph1,Serpinh1
Col23a1,Serpinh1
Ddx20,Serpinh1
Ezr,Serpinh1
Lrpprc,Serpinh1
Pgk1-rs7,Serpinh1
Mettl14,Serpinh1
Hsp90b1,Serpinh1
Lmna,Serpinh1
Cct6a,Serpinh1
Vps37b,Serpinh1
Cttn,Serpinh1
Hspa1l,Serpinh1
Actr1a,Serpinh1
Snai1,Serpinh1
Chordc1,Serpinh1
Dicer1,Serpinh1
Seh1l,Serpinh1
Recql4,Serpinh1
Sf1,Serpinh1
Stub1,Serpinh1
Pcbp1,Serpinh1
Atp6v1a,Serpinh1
Gemin2,Serpinh1
Necap1,Serpinh1
Taldo1,Serpinh1
Bank1,Serpinh1
Col7a1,Serpinh1
Mprip,Serpinh1
Oas1c,Serpinh1
Crebbp,Serpinh1
Atp6v1c1,Serpinh1
Jmy,Serpinh1
Pgd,Serpinh1
Hspa2,Serpinh1
Xrn1,Serpinh1
Atp6ap1,Serpinh1
Ptges3l,Serpinh1
Ddx5,Serpinh1
Xrcc6,Serpinh1
Hdac4,Serpinh1
Mpp5,Serpinh1
Lsm14a,Serpinh1
Ap1g1,Serpinh1
Tpt1,Serpinh1
Clint1,Serpinh1
Gprc5c,Serpinh1
Alppl2,Serpinh1
Mplkip,Serpinh1
Lrrc59,Serpinh1
Adrb2,Serpinh1
Rars,Serpinh1
Larp1,Serpinh1
Dcaf7,Serpinh1
Furin,Serpinh1
Ap2b1,Serpinh1
Nt5dc3,Serpinh1
Sv2a,Serpinh1
Kif5b,Serpinh1
Eef1a1,Serpinh1
Sdha,Serpinh1
Atoh1,Serpinh1
Agr2,Serpinh1
Adamts5,Serpinh1
Nap1l1,Serpinh1
Pon2,Serpinh1
Ctnnb1,Serpinh1
Wdr82,Serpinh1
Dhps,Serpinh1
Ntrk1,Serpinh1
Malsu1,Serpinh1
Nagk,Serpinh1
Add1,Serpinh1
Gm7964,Serpinh1
Eif4a1,Serpinh1
Actc1,Serpinh1
Igf2bp1,Serpinh1
Oas1d,Serpinh1
Lrpap1,Serpinh1
Gm21992,Serpinh1
Tjp2,Serpinh1
Gnas,Serpinh1
Gsn,Serpinh1
Cox15,Serpinh1
Parg,Serpinh1
Gm5884,Serpinh1
Gnai2,Serpinh1
Ssb,Serpinh1
Dazap1,Serpinh1
Setd1a,Serpinh1
Tomm40,Serpinh1
Psmd6,Serpinh1
Hace1,Serpinh1
D1Pas1,Serpinh1
Src,Serpinh1
Hnrnpf,Serpinh1
Cftr,Serpinh1
Hnrnph2,Serpinh1
Gnaq,Serpinh1
Srrt,Serpinh1
Eef1d,Serpinh1
Col15a1,Serpinh1
Cpsf3,Serpinh1
Epb4.1l1,Serpinh1
Secisbp2l,Serpinh1
Col8a1,Serpinh1
Ablim1,Serpinh1
Hnrnpk,Serpinh1
Dsp,Serpinh1
Snx9,Serpinh1
Reps1,Serpinh1
Actn4,Serpinh1
Akap1,Serpinh1
2310057M21Rik,Serpinh1
Gm7102,Serpinh1
Myl6,Serpinh1
Rps19bp1,Serpinh1
Timm50,Serpinh1
Col4a6,Serpinh1
Nab2,Serpinh1
Ppp2cb,Serpinh1
Rpa1,Serpinh1
Rpa2,Serpinh1
Gm23508,Serpinh1
Epn1,Serpinh1
Mapk1,Serpinh1
Nop58,Serpinh1
Mvp,Serpinh1
Actr3,Serpinh1
Ddx3x,Serpinh1
Ppme1,Serpinh1
Col11a2,Serpinh1
Napa,Serpinh1
Palm,Serpinh1
Pcyt1a,Serpinh1
Mdm2,Serpinh1
Edem3,Serpinh1
Stx7,Serpinh1
Plekhg3,Serpinh1
Calr,Serpinh1
Dnajb1,Serpinh1
Sipa1l3,Serpinh1
Brca1,Serpinh1
Twf2,Serpinh1
Col4a1,Serpinh1
Lmo7,Serpinh1
Gemin5,Serpinh1
Ncbp1,Serpinh1
Eed,Serpinh1
Luzp1,Serpinh1
Hadha,Serpinh1
Col3a1,Serpinh1
Eral1,Serpinh1
Timm44,Serpinh1
Plbd1,Serpinh1
Bmyc,Serpinh1
Cldn25,Serpinh1
Ubxn1,Serpinh1
Ybx1,Serpinh1
Clu,Serpinh1
Ddx1,Serpinh1
Gulp1,Serpinh1
Vim,Serpinh1
Pxn,Serpinh1
Mcm5,Serpinh1
Rdx,Serpinh1
Sptbn1,Serpinh1
Wdr18,Serpinh1
Sec61a2,Serpinh1
Srrm2,Serpinh1
Cald1,Serpinh1
Napg,Serpinh1
Trim14,Serpinh1
L1td1,Serpinh1
Sptan1,Serpinh1
Dcp1b,Serpinh1
Acaa1a,Serpinh1
Nudc,Serpinh1
Obsl1,Serpinh1
Twf1,Serpinh1
Gtf2h1,Serpinh1
Cxadr,Serpinh1
Gm20946,Serpinh1
Col9a3,Serpinh1
Tom1,Serpinh1
Wdr77,Serpinh1
Esr2,Serpinh1
Nedd8,Serpinh1
Atp6v0a1,Serpinh1
Ago2,Serpinh1
Sdc4,Serpinh1
Fmr1,Serpinh1
Gpc3,Serpinh1
Gm5611,Serpinh1
Gm9774,Serpinh1
Kctd3,Serpinh1
Lgals3,Serpinh1
Bag5,Serpinh1
Clns1a,Serpinh1
Capza1,Serpinh1
Pdlim2,Serpinh1
Gak,Serpinh1
Tfrc,Serpinh1
Pgk1,Serpinh1
Synpo,Serpinh1
Cdc34,Serpinh1
Ldhb,Serpinh1
Bub3,Serpinh1
Gnai3,Serpinh1
Eif3a,Serpinh1
4933400A11Rik,Serpinh1
Ddx21,Serpinh1
Pdlim1,Serpinh1
Rspry1,Serpinh1
Kpna1,Serpinh1
Clta,Serpinh1
Fbxo22,Serpinh1
Col25a1,Serpinh1
Epcam,Serpinh1
Dlst,Serpinh1
Cltb,Serpinh1
Prpf8,Serpinh1
Apoe,Serpinh1
Cdca3,Serpinh1
Hnrnpa2b1,Serpinh1
Ddx41,Serpinh1
Thoc6,Serpinh1
Lrrk2,Serpinh1
Pde1a,Serpinh1
Col14a1,Serpinh1
Naca,Serpinh1
Aar2,Serpinh1
Cpne1,Serpinh1
Hspd1,Serpinh1
Dnaja3,Serpinh1
Slc3a2,Serpinh1
Dld,Serpinh1
Prmt8,Serpinh1
Ckap4,Serpinh1
Ggh,Serpinh1
Thg1l,Serpinh1
Ola1,Serpinh1
Pla2g6,Serpinh1
Pa2g4,Serpinh1
Hdlbp,Serpinh1
Col27a1,Serpinh1
Msi2,Serpinh1
Slc5a1,Serpinh1
Aagab,Serpinh1
Dab2,Serpinh1
Sord,Serpinh1
Eif4enif1,Serpinh1
C1ql3,Serpinh1
Eif3m,Serpinh1
Gdi2,Serpinh1
Rbm4,Serpinh1
Hnrnpm,Serpinh1
Cd55,Serpinh1
Rpa3,Serpinh1
Eif3d,Serpinh1
Csnk1a1,Serpinh1
Adcy1,Serpinh1
Dlg1,Serpinh1
Ppp2r1a,Serpinh1
Atxn3,Serpinh1
Gldc,Serpinh1
Eif3j2,Serpinh1
Eif3j1,Serpinh1
Anxa7,Serpinh1
Capza2,Serpinh1
Khsrp,Serpinh1
Prkaca,Serpinh1
Rab11a,Serpinh1
Hnrnph3,Serpinh1
Tuba1a,Serpinh1
Tfg,Serpinh1
Cobll1,Serpinh1
Atp6v0d1,Serpinh1
Ccin,Serpinh1
Mocos,Serpinh1
Sugp1,Serpinh1
Tuba1b,Serpinh1
Prmt5,Serpinh1
Cdh1,Serpinh1
Macf1,Serpinh1
Pacsin2,Serpinh1
Usp5,Serpinh1
Tnrc6a,Serpinh1
Abcg3,Serpinh1
Usp7,Serpinh1
Dpp4,Serpinh1
Ugt8a,Serpinh1
Hist1h1c,Serpinh1
Vta1,Serpinh1
Eps8l2,Serpinh1
Serpinb1c,Serpinh1
Limch1,Serpinh1
Snw1,Serpinh1
Hnrnpa1,Serpinh1
Mog,Serpinh1
Nudcd1,Serpinh1
Eml4,Serpinh1
Col20a1,Serpinh1
Ubc,Serpinh1
Ap2a1,Serpinh1
Sema7a,Serpinh1
Tpm4,Serpinh1
Qprt,Serpinh1
Sparc,Serpinh1
Rcn1,Serpinh1
Glrx3,Serpinh1
Specc1l,Serpinh1
Hip1,Serpinh1
Mapk14,Serpinh1
Pabpc6,Serpinh1
Dnajb12,Serpinh1
Yes1,Serpinh1
Pabpc1,Serpinh1
Ubd,Serpinh1
Lactb,Serpinh1
Abcg2,Serpinh1
Pik3c2a,Serpinh1
Daf2,Serpinh1
Myo6,Serpinh1
Rrp1b,Serpinh1
Rcor1,Serpinh1
Tnks1bp1,Serpinh1
Cd2ap,Serpinh1
Agmat,Serpinh1
Cnn2,Serpinh1
Dnaja1,Serpinh1
Picalm,Serpinh1
Tmod3,Serpinh1
Emd,Serpinh1
Aimp2,Serpinh1
Acly,Serpinh1
Plekha7,Serpinh1
Lad1,Serpinh1
Sec24c,Serpinh1
Atp1b3,Serpinh1
Prss8,Serpinh1
Uaca,Serpinh1
Fdft1,Serpinh1
Zeb2,Serpinh1
Igf2bp3,Serpinh1
Ralbp1,Serpinh1
Gm8730,Serpinh1
Eprs,Serpinh1
Rplp0,Serpinh1
Ganab,Serpinh1
Eps15,Serpinh1
Fcho2,Serpinh1
Igf2bp2,Serpinh1
Set,Serpinh1
Fbxo4,Serpinh1
Dcun1d3,Serpinh1
Hsd17b4,Serpinh1
Mfge8,Serpinh1
Pdia3,Serpinh1
Rprd1b,Serpinh1
Sorbs3,Serpinh1
Bmp2k,Serpinh1
Col24a1,Serpinh1
Tgoln1,Serpinh1
Gm4737,Serpinh1
Ap2a2,Serpinh1
Dhcr7,Serpinh1
Tom1l2,Serpinh1
Bgn,Serpinh1
Fkbp5,Serpinh1
Sumo3,Serpinh1
Fasn,Serpinh1
Ppp1r12a,Serpinh1
Gm7729,Serpinh1
Fbxo6,Serpinh1
Rrbp1,Serpinh1
Csnk1d,Serpinh1
Hsp90ab1,Serpinh1
Aak1,Serpinh1
Nabp2,Serpinh1
Aifm1,Serpinh1
Dhx15,Serpinh1
Chmp4b,Serpinh1
Myh9,Serpinh1
Palm3,Serpinh1
Ap2m1,Serpinh1
Pls1,Serpinh1
Eps15l1,Serpinh1
Naalad2,Serpinh1
Dbn1,Serpinh1
P4ha2,Serpinh1
Drg1,Serpinh1
Arpc1b,Serpinh1
Nsf,Serpinh1
Acaa1b,Serpinh1
Gpc1,Serpinh1
Ahcyl1,Serpinh1
Bod1l,Serpinh1
Epn3,Serpinh1
Plin3,Serpinh1
Caprin1,Serpinh1
Ccny,Serpinh1
Patl1,Serpinh1
Bst2,Serpinh1
Lsm11,Serpinh1
Calcoco1,Serpinh1
Cfl1,Serpinh1
Il20,Serpinh1
Serpinb1b,Serpinh1
Paics,Serpinh1
Ahcy,Serpinh1
Rpl5,Serpinh1
Rbbp5,Serpinh1
Col9a1,Serpinh1
Pawr,Serpinh1
Edc4,Serpinh1
Ccdc101,Serpinh1
Smpdl3b,Serpinh1
Prkag1,Serpinh1
Igkv1-115,Serpinh1
Dennd1a,Serpinh1
Csnk2a1,Serpinh1
Dnajb2,Serpinh1
Eef2,Serpinh1
Ezh2,Serpinh1
Phb2,Serpinh1
Flii,Serpinh1
Actr2,Serpinh1
Actg1,Serpinh1
Col6a5,Serpinh1
Serpinb1a,Serpinh1
Ubl4,Serpinh1
Vegfa,Capn5
Ppp2ca,Ints4
Col1a1,Pak1
Ppp2ca,Pak1
Ephb4,Pak1
Mtor,Pak1
Vegfa,Pak1
Edn1,Pak1
Hspa5,Pak1
Pycard,Pak1
Pdk1,Pak1
Ppp2ca,Rps3
Cul1,Rps3
Hspa5,Rps3
Dcaf13,Rps3
Krt7,Ncam1
Ldha,Ncam1
Igf1,Ncam1
S1pr2,Drd2
Vegfa,Drd2
Cnr1,Drd2
Mtor,Drd2
Bmp10,Drd2
Igf1,Drd2
Edn1,Drd2
Hmox1,Drd2
Il11,Drd2
Inha,Drd2
Aplnr,Drd2
Hmox1,Htr3b
Bak1,Npat
Ppp2ca,Atm
Igf1,Atm
Cd274,Atm
Ttr,Atm
Dnmt1,Atm
Dcaf13,Atm
Ednrb,Atm
Cst3,Atm
Mus81,Atm
Nfatc1,Atm
Agtr1a,Atm
Cts7,Atm
Ctsq,Atm
Aplnr,Atm
Cts8,Atm
Serpinh1,Aasdhppt
Sod1,Aasdhppt
Hspa5,Glb1l2
Cul1,Slx4ip
Prkaa1,Lamtor1
Atp6ap2,Lamtor1
Mtor,Lamtor1
Bak1,Lamtor1
Hspa5,P4ha3
Hif1a,P4ha3
Atp6ap2,Grik4
Hyou1,Grik4
Ephb4,Grik4
Hspa5,Grik4
Lrp8,Grik4
Ttr,St14
Mta1,Hyou1
Des,Hyou1
Nedd4,Hyou1
Hnrnpd,Hyou1
Oasl1,Hyou1
Dapk1,Hyou1
Trmt1l,Hyou1
Surf4,Hyou1
Caml,Hyou1
Gm22417,Hyou1
Xpo7,Hyou1
Pelo,Hyou1
Tead3,Hyou1
Tgoln1,Hyou1
Tlcd1,Hyou1
Chid1,Hyou1
Matn3,Hyou1
Fbxo6,Hyou1
Wibg,Hyou1
Hk1,Hyou1
Cav1,Hyou1
Cpne2,Hyou1
Tkt,Hyou1
Gemin4,Hyou1
Ganab,Hyou1
Sec13,Hyou1
Eif4g3,Hyou1
Irs4,Hyou1
Gm3086,Hyou1
Gdf5,Hyou1
Fbf1,Hyou1
Luc7l,Hyou1
Gm25210,Hyou1
Vdac1,Hyou1
BC021614,Hyou1
Cep110,Hyou1
Tap1,Hyou1
Gm25474,Hyou1
Sync,Hyou1
Psmd2,Hyou1
Ptrf,Hyou1
Pwp1,Hyou1
Rab6a,Hyou1
Eif3f,Hyou1
Ptcd3,Hyou1
Reep5,Hyou1
Grb2,Hyou1
Tpm1,Hyou1
Ddr2,Hyou1
Gm5422,Hyou1
Cnih4,Hyou1
Ighm,Hyou1
Gosr2,Hyou1
Serpina1f,Hyou1
Psmd4,Hyou1
Ckap2,Hyou1
Gm26032,Hyou1
Ret,Hyou1
Nxf1,Hyou1
Tg,Hyou1
Btf3,Hyou1
Fxr1,Hyou1
Trap1,Hyou1
Ilf3,Hyou1
Rrp1,Hyou1
Gm21992,Hyou1
AI314180,Hyou1
Gm46,Hyou1
Tcf19,Hyou1
Gstp2,Hyou1
Wbp2,Hyou1
Wdr3,Hyou1
Cers1,Hyou1
Mgst1,Hyou1
Tnip1,Hyou1
Cox4i1,Hyou1
Asic1,Hyou1
Spcs1,Hyou1
Sept6,Hyou1
Tln1,Hyou1
Nat10,Hyou1
Mboat7,Hyou1
Tapt1,Hyou1
Gm24153,Hyou1
Rpn1,Hyou1
Ncbp1,Hyou1
Dkc1,Hyou1
Snx6,Hyou1
Rad51d,Hyou1
Pigk,Hyou1
Ppm1g,Hyou1
Gm10094,Hyou1
Clcn7,Hyou1
Pop7,Hyou1
Commd10,Hyou1
Hsdl2,Hyou1
Chtop,Hyou1
Apol11a,Hyou1
Mmgt1,Hyou1
Pea15a,Hyou1
Yars,Hyou1
Wdfy3,Hyou1
Ugt2b38,Hyou1
Ptplad1,Hyou1
Zfp521,Hyou1
Eif3b,Hyou1
Bet1,Hyou1
Stam2,Hyou1
Slc35b3,Hyou1
Uqcrc1,Hyou1
Sgk1,Hyou1
Msi2,Hyou1
Fahd1,Hyou1
Lama1,Hyou1
Dnajc9,Hyou1
Mpdz,Hyou1
Hsd17b10,Hyou1
Tsr2,Hyou1
Atf3,Hyou1
Nfe2l2,Hyou1
2700050L05Rik,Hyou1
Bag4,Hyou1
Erp44,Hyou1
Jund,Hyou1
Wdr62,Hyou1
Preb,Hyou1
Lzts2,Hyou1
Eif3l,Hyou1
Ewsr1,Hyou1
Rnf2,Hyou1
Stub1,Hyou1
Stip1,Hyou1
Grwd1,Hyou1
H2afx,Hyou1
Ldhb,Hyou1
Hspg2,Hyou1
Ntrk1,Hyou1
Smu1,Hyou1
Masp1,Hyou1
Fpgt,Hyou1
Ern1,Hyou1
Eef1d,Hyou1
Yif1a,Hyou1
Bag2,Hyou1
Wdr5,Hyou1
Pfn1,Hyou1
Vma21-ps,Hyou1
Nop2,Hyou1
Zmym3,Hyou1
Zfp91,Hyou1
Bag6,Hyou1
Kifc1,Hyou1
Cep85,Hyou1
Soat1,Hyou1
Tctn2,Hyou1
Ipo7,Hyou1
Arf6,Hyou1
Gm23767,Hyou1
Cdk2,Hyou1
Map9,Hyou1
Bmp2k,Hyou1
Serpina1a,Hyou1
Cdk12,Hyou1
Serpina1c,Hyou1
Rhod,Hyou1
Ufl1,Hyou1
Cyb5b,Hyou1
Egfr,Hyou1
Atp1b2,Hyou1
Nudc,Hyou1
Hk2,Hyou1
Nrd1,Hyou1
Dnm2,Hyou1
Htra1,Hyou1
Abcf3,Hyou1
Ccna2,Hyou1
Nphp1,Hyou1
Emc8,Hyou1
Cdc23,Hyou1
Rfwd3,Hyou1
Srpk1,Hyou1
Sra1,Hyou1
Ubp1,Hyou1
Msh5,Hyou1
Lbr,Hyou1
Emc1,Hyou1
Esyt1,Hyou1
Cep72,Hyou1
Rcc2,Hyou1
Cdsn,Hyou1
Fosb,Hyou1
Tnk1,Hyou1
Gm8258,Hyou1
Ska3,Hyou1
Ipo8,Hyou1
Tceb2,Hyou1
Lasp1,Hyou1
Eif3d,Hyou1
Stt3b,Hyou1
Dnmbp,Hyou1
Mmgt2,Hyou1
Srsf9,Hyou1
Prps1l3,Hyou1
Cds2,Hyou1
Srp72,Hyou1
Sec22a,Hyou1
Wdr45b,Hyou1
Carf,Hyou1
Mcm7,Hyou1
Gpc5,Hyou1
Magt1,Hyou1
Cpsf7,Hyou1
Srbd1,Hyou1
Nsun5,Hyou1
Gucy2f,Hyou1
H1f0,Hyou1
Hspa8,Hyou1
Plod1,Hyou1
Trp53,Hyou1
Eif3i,Hyou1
Dld,Hyou1
Mgea5,Hyou1
Gm12355,Hyou1
Vhl,Hyou1
Xrn1,Hyou1
Exd2,Hyou1
Ddx3x,Hyou1
Ruvbl1,Hyou1
Sf3b3,Hyou1
Ssrp1,Hyou1
Serpina1b,Hyou1
Cmc1,Hyou1
Nhs,Hyou1
Rsc1a1,Hyou1
Espl1,Hyou1
Srp68,Hyou1
Wdr26,Hyou1
Sap18,Hyou1
Gm2840,Hyou1
