L1,L2,L3,L4,R1,R2,R3,R4,R5,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
BMP5,,,,ACVR1,BMPR2,,,,36,DEVCOMLR:9606:88FD95ABBAA5,human_development_LR000031,BMP5,ACVR1|BMPR2,BMP5>>ACVR1|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;ICELLNET;KEGG-MEDICUS,26893264;27252362;27481709,0,0,,0,0,,,,26893264;27252362;27481709,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,multiple_sources;complex_interaction,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
BMP5,,,,BMPR1A,ACVR2A,,,,37,DEVCOMLR:9606:995E9016EB90,human_development_LR000032,BMP5,ACVR2A|BMPR1A,BMP5>>ACVR2A|BMPR1A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,multiple_sources;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
BMP5,,,,BMPR1A,ACVR2B,,,,38,DEVCOMLR:9606:55DFD6B0F41F,human_development_LR000033,BMP5,ACVR2B|BMPR1A,BMP5>>ACVR2B|BMPR1A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,multiple_sources;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
BMP5,,,,BMPR1A,BMPR2,,,,39,DEVCOMLR:9606:E47CF3FEF457,human_development_LR000034,BMP5,BMPR1A|BMPR2,BMP5>>BMPR1A|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;ICELLNET;KEGG-MEDICUS,11580864;26893264;27252362;27481709,0,0,,0,0,,,,11580864;26893264;27252362;27481709,4,4,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,multiple_sources;complex_interaction,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
BMP5,,,,BMPR1B,ACVR2A,,,,40,DEVCOMLR:9606:07B53130EBCF,human_development_LR000035,BMP5,ACVR2A|BMPR1B,BMP5>>ACVR2A|BMPR1B,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;ICELLNET;KEGG-MEDICUS,26893264;27252362;27481709,0,0,,0,0,,,,26893264;27252362;27481709,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,multiple_sources;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
BMP5,,,,BMPR1B,ACVR2B,,,,41,DEVCOMLR:9606:B17F16F80CFD,human_development_LR000036,BMP5,ACVR2B|BMPR1B,BMP5>>ACVR2B|BMPR1B,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;ICELLNET;KEGG-MEDICUS,26893264;27252362;27481709,0,0,,0,0,,,,26893264;27252362;27481709,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,multiple_sources;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
BMP5,,,,BMPR1B,BMPR2,,,,42,DEVCOMLR:9606:073C6DF0A066,human_development_LR000037,BMP5,BMPR1B|BMPR2,BMP5>>BMPR1B|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;ICELLNET;KEGG-MEDICUS,26893264;27252362;27481709,0,0,,0,0,,,,26893264;27252362;27481709,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,multiple_sources;complex_interaction,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
BMP6,,,,ACVR1,ACVR2A,,,,43,DEVCOMLR:9606:CA1D8B0C3620,human_development_LR000038,BMP6,ACVR1|ACVR2A,BMP6>>ACVR1|ACVR2A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,10504300,26893264;27481709;10504300,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP6,,,,ACVR1,ACVR2B,,,,44,DEVCOMLR:9606:C4D70476B9C6,human_development_LR000039,BMP6,ACVR1|ACVR2B,BMP6>>ACVR1|ACVR2B,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,10504300,26893264;27481709;10504300,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP6,,,,ACVR1,BMPR2,,,,45,DEVCOMLR:9606:14F0C1A3F9FE,human_development_LR000040,BMP6,ACVR1|BMPR2,BMP6>>ACVR1|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;HPMR_Cellinker;ICELLNET;KEGG-MEDICUS,12297674;26893264;27252362;27481709,0,0,component_support,1,1,,,10504300,12297674;26893264;27252362;27481709;10504300,5,5,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP6,,,,BMPR1A,ACVR2A,,,,46,DEVCOMLR:9606:7D445D43D6ED,human_development_LR000041,BMP6,ACVR2A|BMPR1A,BMP6>>ACVR2A|BMPR1A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,10504300;11401330,26893264;27481709;10504300;11401330,4,4,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP6,,,,BMPR1A,ACVR2B,,,,47,DEVCOMLR:9606:48AA365619EF,human_development_LR000042,BMP6,ACVR2B|BMPR1A,BMP6>>ACVR2B|BMPR1A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,10504300;11401330,26893264;27481709;10504300;11401330,4,4,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP6,,,,BMPR1A,BMPR2,,,,48,DEVCOMLR:9606:5D6AD089C2D9,human_development_LR000043,BMP6,BMPR1A|BMPR2,BMP6>>BMPR1A|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;HPMR_Cellinker;ICELLNET;KEGG-MEDICUS,10504300;11401330;12297674;26893264;27252362;27481709,0,0,component_support,1,1,,,10504300;11401330,10504300;11401330;12297674;26893264;27252362;27481709,6,6,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP6,,,,BMPR1B,ACVR2A,,,,49,DEVCOMLR:9606:65A9DA32E583,human_development_LR000044,BMP6,ACVR2A|BMPR1B,BMP6>>ACVR2A|BMPR1B,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;ICELLNET;KEGG-MEDICUS,10504300;26047946;26893264;27252362;27481709,0,0,component_support,1,1,,,10504300,10504300;26047946;26893264;27252362;27481709,5,5,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP6,,,,BMPR1B,ACVR2B,,,,50,DEVCOMLR:9606:84C3FAAB9C7C,human_development_LR000045,BMP6,ACVR2B|BMPR1B,BMP6>>ACVR2B|BMPR1B,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;ICELLNET;KEGG-MEDICUS,26047946;26893264;27252362;27481709,0,0,component_support,1,1,,,10504300,26047946;26893264;27252362;27481709;10504300,5,5,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP6,,,,BMPR1B,BMPR2,,,,51,DEVCOMLR:9606:9B572757F7C8,human_development_LR000046,BMP6,BMPR1B|BMPR2,BMP6>>BMPR1B|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;ICELLNET;KEGG-MEDICUS,10504300;11401330;26893264;27252362;27481709,0,0,component_support,1,1,,,10504300,10504300;11401330;26893264;27252362;27481709,5,5,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP7,,,,ACVR1,ACVR2A,,,,52,DEVCOMLR:9606:FAFB1C4D8076,human_development_LR000047,BMP7,ACVR1|ACVR2A,BMP7>>ACVR1|ACVR2A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,7790373;8006002;9748228;11282024;12667445;19735544;32897189;33827919,26893264;27481709;7790373;8006002;9748228;11282024;12667445;19735544;32897189;33827919,10,10,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP7,,,,ACVR1,ACVR2B,,,,53,DEVCOMLR:9606:BFF2D1AA11DE,human_development_LR000048,BMP7,ACVR1|ACVR2B,BMP7>>ACVR1|ACVR2B,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,8006002;9748228;11282024;19735544;32897189;33827919,26893264;27481709;8006002;9748228;11282024;19735544;32897189;33827919,8,8,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP7,,,,ACVR1,BMPR2,,,,54,DEVCOMLR:9606:3A79BCC2FE5A,human_development_LR000049,BMP7,ACVR1|BMPR2,BMP7>>ACVR1|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;HPMR_Cellinker;ICELLNET;KEGG-MEDICUS;SIGNOR,8006002;11282024;12297674;26893264;27252362;27481709,0,0,component_support,1,1,,,7791754;8006002;9748228;11282024;32897189;33827919;35643319,8006002;11282024;12297674;26893264;27252362;27481709;7791754;9748228;32897189;33827919;35643319,11,11,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP7,,,,BMPR1A,ACVR2A,,,,55,DEVCOMLR:9606:BC94F1566473,human_development_LR000050,BMP7,ACVR2A|BMPR1A,BMP7>>ACVR2A|BMPR1A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,7790373;8006002;8605097;9748228;12667445;19735544,26893264;27481709;7790373;8006002;8605097;9748228;12667445;19735544,8,8,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP7,,,,BMPR1A,ACVR2B,,,,56,DEVCOMLR:9606:262A755E3BE5,human_development_LR000051,BMP7,ACVR2B|BMPR1A,BMP7>>ACVR2B|BMPR1A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,8006002;8605097;9748228;19735544,26893264;27481709;8006002;8605097;9748228;19735544,6,6,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP7,,,,BMPR1A,BMPR2,,,,57,DEVCOMLR:9606:98D7F2A75EAB,human_development_LR000052,BMP7,BMPR1A|BMPR2,BMP7>>BMPR1A|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;HPMR_Cellinker;ICELLNET;KEGG-MEDICUS,7791754;8605097;12297674;26893264;27252362;27481709,0,0,component_support,1,1,,,7791754;8006002;8605097;35643319,7791754;8605097;12297674;26893264;27252362;27481709;8006002;35643319,8,8,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP7,,,,BMPR1B,ACVR2A,,,,58,DEVCOMLR:9606:5E4F99DA3217,human_development_LR000053,BMP7,ACVR2A|BMPR1B,BMP7>>ACVR2A|BMPR1B,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;HPMR_Cellinker;ICELLNET;KEGG-MEDICUS,7790373;9748228;12667445;26047946;26893264;27252362;27481709,0,0,component_support,1,1,,,7790373;8006002;8605097;9748228;12667445;19735544,7790373;9748228;12667445;26047946;26893264;27252362;27481709;8006002;8605097;19735544,10,10,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP7,,,,BMPR1B,ACVR2B,,,,59,DEVCOMLR:9606:FE91E1A0A474,human_development_LR000054,BMP7,ACVR2B|BMPR1B,BMP7>>ACVR2B|BMPR1B,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;ICELLNET;KEGG-MEDICUS,9748228;26047946;26893264;27252362;27481709,0,0,component_support,1,1,,,8006002;8605097;9748228;19735544,9748228;26047946;26893264;27252362;27481709;8006002;8605097;19735544,8,8,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP7,,,,BMPR1B,BMPR2,,,,60,DEVCOMLR:9606:FB6779A63774,human_development_LR000055,BMP7,BMPR1B|BMPR2,BMP7>>BMPR1B|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;DLRP_Cellinker;HPMR_Cellinker;ICELLNET;KEGG-MEDICUS,7791754;8605097;10631182;26893264;27252362;27481709,0,0,component_support,1,1,,,7791754;8006002;8605097;19735544;35643319,7791754;8605097;10631182;26893264;27252362;27481709;8006002;19735544;35643319,9,9,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP8A,,,,ACVR1,ACVR2A,,,,61,DEVCOMLR:9606:C7288ECC749C,human_development_LR000056,BMP8A,ACVR1|ACVR2A,BMP8A>>ACVR1|ACVR2A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,0,,,28465413,26893264;27481709;28465413,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,1
BMP8A,,,,ACVR1,ACVR2B,,,,62,DEVCOMLR:9606:55E20882A257,human_development_LR000057,BMP8A,ACVR1|ACVR2B,BMP8A>>ACVR1|ACVR2B,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,0,,,28465413,26893264;27481709;28465413,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,1
BMP8A,,,,ACVR1,BMPR2,,,,63,DEVCOMLR:9606:E3F49A4FACA6,human_development_LR000058,BMP8A,ACVR1|BMPR2,BMP8A>>ACVR1|BMPR2,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;CellPhoneDB_Cellinker;Cellinker;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,0,,,28465413,26893264;27481709;28465413,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,1
BMP8A,,,,BMPR1A,ACVR2A,,,,64,DEVCOMLR:9606:68E832A032BD,human_development_LR000059,BMP8A,ACVR2A|BMPR1A,BMP8A>>ACVR2A|BMPR1A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,28465413,26893264;27481709;28465413,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
BMP8A,,,,BMPR1A,ACVR2B,,,,65,DEVCOMLR:9606:6C59876D50C2,human_development_LR000060,BMP8A,ACVR2B|BMPR1A,BMP8A>>ACVR2B|BMPR1A,receptor_complex,1,2,,1,0,1,0,0,0,0,1,0,0,0,1,0,CellChatDB;CellPhoneDB;ICELLNET;LIANA+,4,4,3,CellChatDB;CellPhoneDB;ICELLNET,LIANA+,1,CellChatDB;CellPhoneDB;ICELLNET;KEGG-MEDICUS,26893264;27481709,0,0,component_support,1,1,,,28465413,26893264;27481709;28465413,3,3,Legacy_native,0,,HGNC_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,component_only_support;multiple_sources;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
