from,to
Vegfa,Car9
Sox9,Car9
Atf4,Car9
Egln1,Car9
Sirt1,Car9
Egr1,Fubp3
Sox9,Fubp3
Nkx2-5,Fubp3
Hif1a,Fubp3
Sirt1,Fubp3
Igf1,Tyrp1
Hif1a,Tyrp1
Sox9,Tyrp1
Vegfa,Tyrp1
Nfatc1,Tyrp1
Nfatc1,Creb3
Egr1,Creb3
Cd74,Creb3
Atf4,Creb3
Erg,Creb3
Nfe2l2,Creb3
Hmgb1,Creb3
Hif1a,Creb3
Erg,Rgp1
Dnmt1,Rgp1
Egr1,Rgp1
Ascl2,Mpdz
Atf4,Mpdz
Egr1,Mpdz
Nfe2l2,Mpdz
Hif1a,Mpdz
Erg,Lhx3
Egr1,Lhx3
Hmgb1,Lhx3
Hif1a,Edf1
Egr1,Edf1
Atf4,Edf1
Erg,Edf1
Nfe2l2,Edf1
Egr1,Pip5k1b
Nfe2l2,Pip5k1b
Nfatc1,Pip5k1b
Sirt1,Pip5k1b
Cnr1,Pip5k1b
Hmgb1,Pip5k1b
Hmgb1,Glis3
Nfatc1,Glis3
Erg,Glis3
Vegfa,Glis3
Nfe2l2,Glis3
Atf4,Glis3
Nfe2l2,Bag1
Atf4,Bag1
Dnmt1,Bag1
Sirt1,Bag1
Egr1,Bag1
Flt1,Bag1
Hif1a,Rapgef1
Erg,Rapgef1
Egr1,Rapgef1
Nfe2l2,Rapgef1
Sox9,Rapgef1
Adm,Rapgef1
Egr1,Npdc1
Nkx2-5,Npdc1
Nfe2l2,Apba1
Sox9,Apba1
Egr1,Apba1
Igf1,Apba1
Adm,Apba1
Egr1,Setx
Adam17,Setx
Erg,Setx
Nfatc1,Setx
Nfe2l2,Setx
Epas1,Setx
Egr1,Sh3gl2
Egr1,Ptgds
Nfe2l2,Ptgds
Erg,Ptgds
Sox9,Ptgds
Hif1a,Ptgds
Edn1,Ptgds
Nfatc1,Ptgds
Mtor,Abca2
Egr1,Abca2
Nfe2l2,Abca2
Atf4,Abca2
Pdk1,Abca2
Hif1a,Abca2
Erg,Abca2
Sirt1,Shb
Nfe2l2,Shb
Egr1,Shb
Erg,Shb
Atf4,Ube2r2
Egr1,Ube2r2
Erg,Ube2r2
Nfe2l2,Ube2r2
Nfatc1,Ube2r2
Epas1,Ube2r2
Egr1,Abhd17b
Erg,Abhd17b
Krt7,Abhd17b
Nfatc1,Abhd17b
Erg,Exosc3
Egr1,Exosc3
Nfatc1,Exosc3
Egr1,Zfand5
Kit,Zfand5
Nfe2l2,Zfand5
Atf4,Zfand5
Nfatc1,Zfand5
Flt1,Zfand5
Sox9,Zfand5
Sirt1,Dvl1
Kdm6b,Dvl1
Atf4,Dvl1
Hif1a,Dvl1
Egr1,Dvl1
Nfatc1,Dvl1
Nfe2l2,Dvl1
Hmgb1,Dvl1
Krt7,Pdlim1
Erg,Pdlim1
Egr1,Pdlim1
Hif1a,Ccnj
Kdm6b,Ccnj
Egr1,Ccnj
Sox9,Ccnj
Igf1,Ccnj
Pdk1,Ccnj
Hmgb1,Ccnj
Nfatc1,Ccnj
Cnr1,Ccnj
Mtor,Dntt
Nfe2l2,Gata3
Nfatc1,Gata3
Lin28a,Gata3
Ascl2,Gata3
Kdm6b,Gata3
Vegfa,Gata3
Egr1,Gata3
Atf4,Gata3
Inhba,Gata3
Krt7,Atrnl1
Egr1,Atrnl1
Nfe2l2,Atrnl1
Nfatc1,Atrnl1
Kdm6b,Atrnl1
Adm,Atrnl1
Igf1,Atrnl1
Edn1,Atrnl1
Hif1a,Hps1
Nfatc1,Hps1
Egr1,Hps1
Rbfox2,Hps1
Nfatc1,Phyh
Kdm6b,Phyh
Hif1a,Phyh
Epas1,Phyh
Vegfa,Phyh
Hif1a,Rassf4
Egr1,Rassf4
Epas1,Rassf4
Nkx2-5,Rassf4
Hmgb1,Dnmbp
Egr1,Dnmbp
Kdm6b,Dnmbp
Mtor,Dnmbp
Atf4,Dnmbp
Hif1a,Dnmbp
Nkx2-5,Dnmbp
Kdm6b,Rab11fip2
Hif1a,Rab11fip2
Epas1,Rab11fip2
Egr1,Rab11fip2
Sox9,Rab11fip2
Egr1,Cxcl12
Hmox1,Cxcl12
Hey2,Cxcl12
Inhba,Cxcl12
Nfe2l2,Cxcl12
Hif1a,Cxcl12
Il11,Cxcl12
Lin28a,Cxcl12
Egr1,Erlin1
Nfatc1,Erlin1
Nfe2l2,Erlin1
Hif1a,Erlin1
Hmgb1,Erlin1
Epas1,Erlin1
Cd74,Erlin1
Hif1a,Eif3a
Nfatc1,Eif3a
Egr1,Eif3a
Erg,Eif3a
Atf4,Eif3a
Pdk1,Eif3a
Sox9,Eif3a
Nfe2l2,Eif3a
Hif1a,Pkd2l1
Erg,Cubn
Egr1,Cubn
Sox9,Cubn
Pcdh12,Cubn
Egr1,Trdmt1
Nkx2-5,Trdmt1
Egr1,Ddx50
Hif1a,Ddx50
Kit,Ddx50
Nfatc1,Ddx50
Egr1,Mapk8
Kdm6b,Mapk8
Vegfa,Mapk8
Igf1,Mapk8
Hspa5,Mapk8
Hey2,Mapk8
Hif1a,Mapk8
Nfe2l2,Mapk8
Nfe2l2,Sec23ip
Egr1,Sec23ip
Erg,Sec23ip
Igf1,Sec23ip
Nfatc1,Sec23ip
Nkx2-5,Sec23ip
Kit,Sec23ip
Hif1a,Sec23ip
Epas1,Ate1
Egr1,Ate1
Pdk1,Ate1
Nfe2l2,Ate1
Nfatc1,Ate1
Sox9,Ate1
Kdm6b,Ate1
Hif1a,Ate1
Egr1,Nsmce4a
Hif1a,Nsmce4a
Kdm6b,Nsmce4a
Kit,Nsmce4a
Epas1,Nsmce4a
Sox9,Nsmce4a
Hif1a,Plekha1
Sox9,Plekha1
Egr1,Plekha1
Nfatc1,Plekha1
Egr1,Pald1
Mtor,Pald1
Nfe2l2,Pald1
Hif1a,Pald1
Hmgb1,Pald1
Nfatc1,Pald1
Hif1a,Unc5b
Vegfa,Unc5b
Sox9,Unc5b
Nfe2l2,Unc5b
Il33,Unc5b
Atf4,Unc5b
Egr1,Unc5b
Rbfox2,Unc5b
Rbfox2,4632428N05Rik
Kdm6b,4632428N05Rik
Hif1a,4632428N05Rik
Sox9,4632428N05Rik
Cd274,Spock2
Hif1a,Spock2
Nfe2l2,Spock2
Erg,Spock2
Cd74,Micu1
Hif1a,Micu1
Erg,Micu1
Nfe2l2,Micu1
Egr1,Micu1
Epas1,Micu1
Pcdh12,Micu1
Kit,Ppp3cb
Hif1a,Ppp3cb
Egr1,Ppp3cb
Sox9,Ppp3cb
Nfe2l2,Ppp3cb
Epas1,Ppp3cb
Nfatc1,Ppp3cb
Hmgb1,Ppp3cb
Hif1a,Ccser2
Erg,Ccser2
Egr1,Ccser2
Nfe2l2,Bmpr1a
Egr1,Bmpr1a
Atf4,Bmpr1a
Sox9,Bmpr1a
Hmgb1,Bmpr1a
Adm,Bmpr1a
Kdm6b,Bmpr1a
Nfatc1,Minpp1
Hif1a,Minpp1
Erg,Minpp1
Atf4,Minpp1
Rbfox2,Minpp1
Egr1,Minpp1
Nfe2l2,Minpp1
Id1,Acta2
Elf1,Acta2
Zfp738,Acta2
Srf,Acta2
Tcf4,Acta2
Dkk1,Acta2
Bmi1,Acta2
Nlrc5,Acta2
Zfp276,Acta2
Suz12,Acta2
Fos,Acta2
Zbtb33,Acta2
Zkscan14,Acta2
Zfp148,Acta2
Sap30,Acta2
Bnc2,Acta2
Gata1,Acta2
Gltscr1,Acta2
Zscan26,Acta2
Esrrg,Acta2
Onecut1,Acta2
Snw1,Acta2
Foxa1,Acta2
Stat5a,Acta2
Zmym3,Acta2
Zfp961,Acta2
Zfp110,Acta2
Barx2,Acta2
A530054K11Rik,Acta2
Zfp612,Acta2
Bcl3,Acta2
Nab2,Acta2
Myb,Acta2
Jak2,Acta2
Sp3,Acta2
Gm10093,Acta2
Nfyc,Acta2
Rock1,Acta2
Nfatc1,Acta2
Zfp748,Acta2
Klf8,Acta2
Pin1rt1,Acta2
Trp73,Acta2
Bmp6,Acta2
Vdr,Acta2
Etv1,Acta2
Ets1,Acta2
Zscan5b,Acta2
Foxm1,Acta2
Six5,Acta2
Neurog2,Acta2
Ctnnb1,Acta2
Tcf12,Acta2
Smarcb1,Acta2
Kdm3a,Acta2
Zfp143,Acta2
Rad21,Acta2
Eomes,Acta2
Runx2,Acta2
Spdef,Acta2
Tead4,Acta2
Zfp458,Acta2
Ppargc1a,Acta2
Stat3,Acta2
E2f7,Acta2
Asun,Acta2
Tbl1xr1,Acta2
Cxxc4,Acta2
Tfdp2,Acta2
Sfrp5,Acta2
Ctcf,Acta2
Gtf2f1,Acta2
Pml,Acta2
AA987161,Acta2
Zfp457,Acta2
Prdm6,Acta2
Bmp7,Acta2
Dpp3,Acta2
Zbtb44,Acta2
Gata4,Acta2
Nrf1,Acta2
Phox2b,Acta2
Fezf1,Acta2
Pkm,Acta2
Trp63,Acta2
Zkscan1,Acta2
Tgfb2,Acta2
Zbtb7a,Acta2
Mapk14,Acta2
Prdm16,Acta2
Stk33,Acta2
Foxo1,Acta2
Kdm5b,Acta2
Zfp384,Acta2
Nfkb2,Acta2
Bmp4,Acta2
Akr1b3,Acta2
Ccnt2,Acta2
Rbpj,Acta2
Myocd,Acta2
Casr,Acta2
Rela,Acta2
Zfp37,Acta2
Nfic,Acta2
Terf1,Acta2
Trp53,Acta2
Mta3,Acta2
Zfp493,Acta2
Ubn1,Acta2
Wwtr1,Acta2
Etv6,Acta2
E2f4,Acta2
Ahr,Acta2
Zbed4,Acta2
Cdk8,Acta2
Jund,Acta2
Mzf1,Acta2
Chd2,Acta2
Glis3,Acta2
Usp7,Acta2
Gtf2b,Acta2
Hdac1,Acta2
Maml1,Acta2
Pou3f2,Acta2
Irf4,Acta2
Sall4,Acta2
Zfp759,Acta2
Tbp,Acta2
Rcor1,Acta2
Pfkl,Acta2
Cma1,Acta2
Zfp266,Acta2
Sp1,Acta2
Eed,Acta2
Rbbp5,Acta2
Relb,Acta2
Cebpb,Acta2
Egr1,Acta2
Nfkb1,Acta2
Rfxap,Acta2
Epha4,Acta2
Zfx,Acta2
Pin1,Acta2
Stat2,Acta2
Foxl1,Acta2
Ptbp1,Acta2
Zfp369,Acta2
Atxn1,Acta2
Tcf7l2,Acta2
Maff,Acta2
Tgfb3,Acta2
Ebf1,Acta2
Hmgb2,Acta2
Mkl1,Acta2
Jun,Acta2
Tmem88b,Acta2
Supt16,Acta2
Tfap2a,Acta2
Med12,Acta2
Elf3,Acta2
Myod1,Acta2
Ccnd1,Acta2
Ezh2,Acta2
Tead1,Acta2
Stat5b,Acta2
Mkl2,Acta2
Gps2,Acta2
Ppara,Acta2
Gata2,Acta2
Zfp719,Acta2
Crtc1,Acta2
Nod2,Acta2
Notch3,Acta2
Spry1,Acta2
Fgf2,Acta2
Phf5a,Acta2
Trim28,Acta2
Kat7,Acta2
Nfyb,Acta2
Usf1,Acta2
Zfp786,Acta2
Aldh1a2,Acta2
Zfp263,Acta2
Fgf1,Acta2
Spi1,Acta2
Notch4,Acta2
Tfap2c,Acta2
Zfp9,Acta2
E2f6,Acta2
Zfp27,Acta2
Zfp750,Acta2
Skil,Acta2
Zscan4b,Acta2
Rest,Acta2
Tfe3,Acta2
Creb1,Acta2
Yy1,Acta2
Cux1,Acta2
Tcf3,Acta2
Atf2,Acta2
Zscan4e,Acta2
Maz,Acta2
Nr1h3,Acta2
Nfya,Acta2
Fli1,Acta2
Taf1,Acta2
Irf2,Acta2
Cdkn1b,Acta2
Elk1,Acta2
Brca1,Acta2
Ulk1,Acta2
Nfatc3,Acta2
Kat2a,Acta2
Por,Acta2
Samd9l,Acta2
Foxf1,Acta2
Zbtb1,Acta2
Zscan4d,Acta2
Kdm4a,Acta2
Tgfb1,Acta2
Bach1,Acta2
Zscan4f,Acta2
Casz1,Acta2
Hoxa3,Acta2
Chd1,Acta2
Bmp2,Acta2
Mybl2,Acta2
Lin54,Acta2
Cat,Acta2
Ikzf2,Acta2
Irs4,Acta2
Mir133b,Acta2
Klf7,Acta2
Irf1,Acta2
Bcl11b,Acta2
Hdac2,Acta2
Il17a,Acta2
Isl1,Acta2
Tardbp,Acta2
Pou2f2,Acta2
Smad3,Acta2
Zfp42,Acta2
Gata6,Acta2
Mamld1,Acta2
4921501E09Rik,Acta2
Hnf1a,Acta2
Usf2,Acta2
Meis1,Acta2
Ikzf1,Acta2
Sulf1,Acta2
Bmyc,Acta2
Zscan4c,Acta2
Cebpa,Acta2
Daxx,Acta2
Nfkbiz,Acta2
Zfp768,Acta2
Zbtb14,Acta2
Stat1,Acta2
Hand2,Acta2
Grem1,Acta2
Polr2a,Acta2
Fosl1,Acta2
Gdnf,Acta2
2310045N01Rik,Acta2
Maml3,Acta2
Snai1,Acta2
Crebbp,Acta2
Foxp4,Acta2
Mxi1,Acta2
Arid1a,Acta2
Ebf3,Acta2
Igf1r,Acta2
Tnf,Acta2
Zbtb42,Acta2
Wrnip1,Acta2
Bach2,Acta2
Hif1a,Acta2
Ep300,Acta2
Zscan30,Acta2
Wt1,Acta2
Kdm5a,Acta2
Six1,Acta2
Atf4,Acta2
Rfx5,Acta2
Rock2,Acta2
Nkx2-1,Acta2
Pou5f1,Acta2
U2af2,Acta2
Sirt1,Acta2
Wnt3a,Acta2
Isl2,Acta2
Setdb1,Acta2
Zbtb26,Acta2
Phf8,Acta2
Nr1i2,Acta2
Snd1,Acta2
Igf1,Acta2
E2f1,Acta2
Zfp429,Acta2
Pcbp2,Acta2
Arnt,Acta2
Runx1,Acta2
Sp5,Acta2
Egr2,Acta2
Smad4,Acta2
Zfp69,Acta2
Cbx8,Acta2
Sall2,Acta2
Fgf23,Acta2
Erg,Acta2
Zfp580,Acta2
Hoxa9,Acta2
Hoxb8,Acta2
Ctbp2,Acta2
Hmga1-rs1,Acta2
Ybx1,Acta2
Zic2,Acta2
Nfe2l2,Acta2
Zic5,Acta2
Tcf21,Acta2
Six2,Acta2
Zfp142,Acta2
H2afz,Acta2
Mafk,Acta2
Smarcc2,Acta2
Brd7,Acta2
Upf1,Acta2
Gsk3a,Acta2
Mafb,Acta2
Zscan21,Acta2
Tmem88,Acta2
Pax5,Acta2
Terf2,Acta2
Bhlhe40,Acta2
Maml2,Acta2
Mef2b,Acta2
Agt,Acta2
Gata3,Acta2
Cdx2,Acta2
Nog,Acta2
Mxd4,Acta2
Hmga1,Acta2
Adnp,Acta2
Hey1,Acta2
Lef1,Acta2
Cry1,Acta2
Myog,Acta2
Gtf3c2,Acta2
Onecut2,Acta2
Bcl11a,Acta2
Pou4f2,Acta2
Zfp687,Acta2
Hdac6,Acta2
Batf,Acta2
Glis2,Acta2
Myf5,Acta2
Gli2,Acta2
Pdgfc,Acta2
Sox2,Acta2
Smarcc1,Acta2
Sin3a,Acta2
Rps14,Acta2
Mlxip,Acta2
Hey2,Acta2
Nfat5,Acta2
Zbtb16,Acta2
Smad2,Acta2
Zfp652,Acta2
Ubtf,Acta2
Rel,Acta2
Notch1,Acta2
Max,Acta2
Pitx3,Acta2
Runx3,Acta2
Bclaf1,Acta2
Mitf,Acta2
Twist1,Acta2
Zeb1,Acta2
Smc3,Acta2
Tbx21,Acta2
Pbx3,Acta2
Foxp3,Acta2
Grhl3,Acta2
Klf15,Acta2
Gspt2,Acta2
Ins1,Acta2
Zbtb10,Acta2
Prdm14,Acta2
Chd7,Acta2
Zscan22,Acta2
Nkx3-1,Acta2
4930544G11Rik,Acta2
Pdgfb,Acta2
Atm,Acta2
Hmgn3,Acta2
Ins2,Acta2
Kat2b,Acta2
Notch2,Acta2
Hif1a,Lipa
Egr1,Lipa
Nfe2l2,Lipa
Nkx2-5,Tlx1
Atf4,Tlx1
Sox9,Tlx1
Adm,Tlx1
Rbfox2,Peo1
Egr1,Lzts2
Sox9,Lzts2
Pdk1,Lzts2
Hif1a,Lzts2
Kdm6b,Lzts2
Hmgb1,Lzts2
Rbfox2,Lzts2
Egr1,Sfxn3
Hif1a,Sfxn3
Kdm6b,Sfxn3
Kit,Sfxn3
Cd74,Kazald1
Epas1,Kazald1
Rbfox2,Kazald1
Erg,Kazald1
Egr1,Kazald1
Nfatc1,Kazald1
Sox9,Kazald1
Kdm6b,Kazald1
Hif1a,Kazald1
Il11,Kazald1
Erg,Fbxw4
Egr1,Fbxw4
Kdm6b,Fbxw4
Nfatc1,Fbxw4
Hmgb1,Fbxw4
Nfe2l2,Fgf8
Adm,Fgf8
Egr1,Fgf8
Rbfox2,Fgf8
Inhba,Fgf8
Sox9,Fgf8
Il11,Npm3
Egr1,Npm3
Erg,Npm3
Rbfox2,Npm3
Nfatc1,Npm3
Cd274,Npm3
Epas1,Tnks2
Kit,Tnks2
Cd74,Tnks2
Egr1,Tnks2
Erg,Tnks2
Sox9,Tnks2
Nfe2l2,Tnks2
Nfatc1,Tnks2
Hif1a,Tnks2
Hif1a,Pitx3
Egr1,Pitx3
Adm,Pitx3
Igf1,Gbf1
Nfe2l2,Gbf1
Hif1a,Gbf1
Egr1,Gbf1
Nfatc1,Arhgap21
Hmgb1,Arhgap21
Nfe2l2,Arhgap21
Egr1,Arhgap21
Sox9,Arhgap21
Pdk1,Arhgap21
Egr1,Cpeb3
Adm,Cpeb3
Hif1a,Cpeb3
Nfatc1,Fbxl15
Kdm6b,Fbxl15
Rbfox2,Fbxl15
Nkx2-5,Fbxl15
Egr1,Fbxl15
Sox9,Fbxl15
Hif1a,Cuedc2
Nkx2-5,Cuedc2
Egr1,Cuedc2
Sirt1,Cuedc2
Rbfox2,Cuedc2
Sox9,Cuedc2
Kit,Cuedc2
Flt1,Cuedc2
Epas1,Cuedc2
Nfe2l2,Cuedc2
Nfatc1,Cuedc2
Hif1a,Sufu
Egr1,Sufu
Erg,Sufu
Ascl2,Sufu
Nfatc1,Sufu
Sox9,Sufu
Rbfox2,Sufu
Egr1,Ankrd26
Hif1a,Ankrd26
Dnmt1,Ankrd26
Kdm6b,Ankrd26
Nfatc1,Ankrd26
Hif1a,Acbd5
Cd74,Acbd5
Nfatc1,Acbd5
Erg,Acbd5
Egr1,Acbd5
Epas1,Acbd5
Egr1,Lhpp
Hif1a,Lhpp
Epas1,Larp4b
Erg,Larp4b
Cd74,Larp4b
Hif1a,Larp4b
Kdm6b,Larp4b
Il11,Larp4b
Nfe2l2,Larp4b
Cd274,Gtpbp4
Egr1,Gtpbp4
Rbfox2,Gtpbp4
Kdm6b,Gtpbp4
Kit,Gtpbp4
Flt1,Gtpbp4
Nfatc1,Gtpbp4
Epas1,Gtpbp4
Hif1a,Gtpbp4
Hif1a,2700050L05Rik
Egr1,2700050L05Rik
Nfatc1,2700050L05Rik
Mtor,2700050L05Rik
Nfe2l2,2700050L05Rik
Hmgb1,2700050L05Rik
Kit,2700050L05Rik
Erg,2700050L05Rik
Rbfox2,Bccip
Nfatc1,Bccip
Epas1,Bccip
Kit,Bccip
Egr1,Bccip
Hif1a,Bccip
Pdk1,Bccip
Erg,Mtpap
Sirt1,Mtpap
Nfe2l2,Neurl1a
Egr1,Neurl1a
Hmgb1,Neurl1a
Hif1a,Neurl1a
Adm,Neurl1a
Kdm6b,Sh3pxd2a
Cd74,Sh3pxd2a
Hmgb1,Sh3pxd2a
Hif1a,Sh3pxd2a
Il33,Sh3pxd2a
Erg,Sh3pxd2a
Il11,Sh3pxd2a
Epas1,Sh3pxd2a
Egr1,Sh3pxd2a
Nkx2-5,Sh3pxd2a
Nfe2l2,Pitrm1
Hif1a,Pitrm1
Kdm6b,Pitrm1
Egr1,Pitrm1
Dnmt1,Pitrm1
Rbfox2,Pitrm1
Erg,Pitrm1
Epas1,Pitrm1
Mtor,Obfc1
Egr1,Obfc1
Nfe2l2,Obfc1
Nfatc1,Obfc1
Egr1,Map3k8
Rbfox2,Map3k8
Hif1a,Map3k8
Cd274,Map3k8
Dnmt1,Map3k8
Kdm6b,Map3k8
Il33,Map3k8
Epas1,Map3k8
Igf1,Map3k8
Sox9,Map3k8
Vegfa,Map3k8
Nfatc1,Map3k8
Adm,Map3k8
Sirt1,Map3k8
Cd74,Map3k8
Il11,Map3k8
Flt1,Map3k8
Atf4,Map3k8
Hif1a,Dkk1
Igf1,Dkk1
Inhba,Dkk1
Nfe2l2,Dkk1
Sirt1,Dkk1
Atf4,Dkk1
Lin28a,Dkk1
Vegfa,Dkk1
Hmgb1,Dkk1
Erg,Dkk1
Hmgb1,Ebf3
Egr1,Ebf3
Hif1a,Ebf3
Atf4,Ebf3
Egr1,Glrx3
Kdm6b,Glrx3
Hif1a,Glrx3
Nfe2l2,Glrx3
Erg,Glrx3
Sox9,Glrx3
Nkx2-5,Glrx3
Nfe2l2,Sorcs1
Inhba,Sorcs1
Egr1,Sorcs1
Adm,Sorcs1
Erg,BC016423
Egr1,BC016423
Egr1,Xpnpep1
Hif1a,Xpnpep1
Kdm6b,Xpnpep1
Epas1,Xpnpep1
Erg,Xpnpep1
Nfe2l2,Smc3
Nfatc1,Smc3
Egr1,Smc3
Cd74,Shoc2
Sox9,Shoc2
Hif1a,Shoc2
Nfatc1,Shoc2
Kdm6b,Shoc2
Epas1,Shoc2
Egr1,Shoc2
Atf4,Shoc2
Nfe2l2,Tfam
Egr1,Tfam
Vegfa,Tfam
Nfatc1,Tfam
Hif1a,Tfam
Sirt1,Tfam
Hmox1,Tfam
Epas1,Tfam
Rbfox2,Tfam
Egr1,Ccdc6
Sox9,Ccdc6
Erg,Ccdc6
Nfatc1,Ccdc6
Hif1a,Ccdc6
Kdm6b,Ccdc6
Epas1,Ccdc6
Hif1a,Cul2
Nfe2l2,Cul2
Epas1,Cul2
Nfatc1,Cul2
Sirt1,Cul2
Atf4,Cul2
Egr1,Cul2
Egr1,Ccny
Rbfox2,Ccny
Kdm6b,Ccny
Epas1,Ccny
Nfe2l2,Ccny
Egr1,Ube2s
Igf1,Ube2s
Cd274,Ube2s
Atf4,Ube2s
Nfatc1,Ube2s
Inhba,Ube2s
Erg,Rpl28-ps4
Erg,Rpl28
Nfatc1,Rpl28-ps4
Nfatc1,Rpl28
Egr1,Rpl28-ps4
Egr1,Rpl28
Pdk1,Rpl28-ps4
Pdk1,Rpl28
Hif1a,Rpl28-ps4
Hif1a,Rpl28
Cd74,Rpl28-ps4
Cd74,Rpl28
Erg,Zmiz1
Hmgb1,Zmiz1
Atf4,Zmiz1
Kdm6b,Zmiz1
Egr1,Zmiz1
Pcdh12,Zmiz1
Hif1a,Zmiz1
Epas1,Zmiz1
Sox9,Zmiz1
Nfe2l2,Zmiz1
Epas1,Dnajc12
Sox9,Dnajc12
Nfe2l2,Dnajc12
Vegfa,Ppif
Epas1,Ppif
Egr1,Ppif
Hif1a,Ppif
Cd274,Ppif
Igf1,Ppif
Nfe2l2,Ppif
Sox9,Ppif
Kdm6b,Ppif
Erg,Ppif
Hif1a,Pbld2
Hif1a,Pbld1
Dnmt1,Pbld2
Dnmt1,Pbld1
Egr1,Pbld2
Egr1,Pbld1
Kdm6b,Pbld2
Kdm6b,Pbld1
Rbfox2,Pbld2
Rbfox2,Pbld1
Nfatc1,Pbld2
Nfatc1,Pbld1
Igf1,Tspan14
Hif1a,Tspan14
Egr1,Tspan14
Kdm6b,Tspan14
Ascl2,Tspan14
Nfe2l2,Tspan14
Nfatc1,Lgi1
Hif1a,Lgi1
Nfe2l2,Tbc1d12
Nfatc1,Tbc1d12
Egr1,Tbc1d12
Sox9,Tbc1d12
Hif1a,Tbc1d12
Epas1,Tbc1d12
Hif1a,Krt23
Nfe2l2,Krt23
Lin28a,Krt23
Egr1,Krt23
Sox9,Krt23
Sirt1,Krt23
Egr1,Cryba1
Hif1a,Cryba1
Erg,Cryba1
Nfe2l2,Cryba1
Egr1,Nufip2
Sox9,Nufip2
Nfe2l2,Nufip2
Hmgb1,Nufip2
Nfatc1,Nufip2
Erg,Nufip2
Hmgb1,Git1
Nfe2l2,Git1
Egr1,Git1
Sox9,Git1
Nfatc1,Rpl19
Kit,Rpl19
Nfe2l2,Rpl19
Cnr1,Rpl19
Egr1,Rpl19
Atf4,Rpl19
Pdk1,Rpl19
Egr1,Fbxl20
Hif1a,Fbxl20
Vegfa,Fbxl20
Nfe2l2,Fbxl20
Sox9,Fbxl20
Nfatc1,Fbxl20
Il11,Fbxl20
Atf4,Fbxl20
Erg,Rundc3a
Egr1,Rundc3a
Atf4,Rundc3a
Egr1,Ubtf
Hmgb1,Ubtf
Sox9,Ubtf
Nfatc1,Ubtf
Sirt1,Ubtf
Adam17,Csf3
Egr1,Csf3
Erg,Csf3
Tlr4,Csf3
Sox9,Csf3
Nfe2l2,Csf3
Hif1a,Csf3
Adm,Csf3
Nfatc1,Psmd3
Atf4,Psmd3
Egr1,Psmd3
Erg,Psmd3
Hif1a,Casc3
Nfatc1,Casc3
Kit,Casc3
Egr1,Casc3
Atf4,Casc3
Egr1,Rapgefl1
Adm,Rapgefl1
Pcdh12,Rapgefl1
Sirt1,Rgs9
Hey2,Rgs9
Nfe2l2,Rgs9
Nkx2-5,Rgs9
Sox9,Rgs9
Egr1,Rgs9
Epas1,Rnf43
Egr1,Rnf43
Nfatc1,Rnf43
Ascl2,Rnf43
Inhba,Wnt3
Nkx2-5,Wnt3
Egr1,Wnt3
Erg,Aspa
Sox9,Aspa
Igf1,Aspa
Hif1a,Aspa
Epas1,Aspa
Egr1,Aspa
Dnmt1,Rad51c
Atf4,Rad51c
Nfatc1,Rad51c
Egr1,Rad51c
Kit,Rad51c
Nfe2l2,Rad51c
Nfe2l2,Sept4
Sox9,Sept4
Erg,Sept4
Sox9,Mtmr4
Nfatc1,Mtmr4
Hif1a,Mtmr4
Egr1,Mtmr4
Erg,Mtmr4
Egr1,Trim37
Dnmt1,Trim37
Hif1a,Trim37
Erg,Trim37
Nfatc1,Trim37
Sox9,Trim37
Dnmt1,P2rx1
Cd74,P2rx1
Egr1,P2rx1
Hif1a,Dhx40
Sox9,Dhx40
Nfe2l2,Dhx40
Flt1,Dhx40
Igf1,Dhx40
Epas1,Dhx40
Atf4,Tubd1
Nfatc1,Tubd1
Sirt1,Tubd1
Egr1,Kpnb1
Hif1a,Kpnb1
Kit,Kpnb1
Nfe2l2,Kpnb1
Atf4,Kpnb1
Sox9,Kpnb1
Epas1,Kpnb1
Nfatc1,Kpnb1
Ptma,Kpnb1
Pdk1,Kpnb1
Erg,Kpnb1
Nfatc1,Gosr2
Sox9,Gosr2
Kit,Gosr2
Erg,Gosr2
Nfe2l2,Pnpo
Hif1a,Pnpo
Dnmt1,Pnpo
Egr1,Pnpo
Atf4,Pnpo
Igf1,Rps6kb1
Nfatc1,Rps6kb1
Nfe2l2,Rps6kb1
Erg,Trim16
Nfe2l2,Trim16
Nfe2l2,Cdk5rap3
Epas1,Cdk5rap3
Egr1,Cdk5rap3
Hif1a,Cdk5rap3
Cnr1,Cdk5rap3
Nfatc1,Cdk5rap3
Kit,Cdk5rap3
Nfatc1,Cbx1
Erg,Cbx1
Dnmt1,Cbx1
Egr1,Cbx1
Epas1,Recql5
Egr1,Recql5
Nfatc1,Recql5
Atf4,Recql5
Cd74,Recql5
Il11,Pigl
Erg,Pigl
Epas1,Pigl
Egr1,Pigl
Nfatc1,Pigl
Dnmt1,Galk1
Il11,Galk1
Hmgb1,Galk1
Egr1,Galk1
Kit,Ints2
Adm,Ints2
Nfatc1,Ints2
Atf4,Ints2
Nfe2l2,Ints2
Egr1,Camta2
Nkx2-5,Camta2
Atf4,Camta2
Igf1,Camta2
Flt1,Camta2
Nfatc1,Camta2
Cd74,Camta2
Nkx2-5,Med13
Egr1,Med13
Hmgb1,Med13
Sox9,Med13
Nfatc1,Med13
Nfatc1,Hoxb6
Lin28a,Hoxb6
Nfe2l2,Hoxb6
Igf1,Hoxb6
Erg,Hoxb6
